,0
4829,-29
4830,-34
4831,-30
4832,-31
4833,-30
4834,-32
4835,-36
4836,-32
4837,-29
4838,-30
4839,-35
4840,-34
4841,-30
4842,-32
4843,-27
4844,-29
4845,-27
4846,-33
4847,-31
4848,-28
4849,-30
4850,-31
4851,-29
4852,-27
4853,-31
4854,-28
4855,-31
4856,-29
4857,-32
4858,-31
4859,-27
4860,-29
4861,-31
4862,-31
4863,-29
4864,-27
4865,-30
4866,-31
4867,-30
4868,-29
4869,-28
4870,-27
4871,-35
4872,-28
4873,-30
4874,-31
4875,-27
4876,-32
4877,-32
4878,-31
4879,-30
4880,-47
4881,-37
4882,-28
4883,-29
4884,-27
4885,-27
4886,-31
4887,-32
4888,-28
4889,-30
4890,-31
4891,-27
4892,-29
4893,-27
4894,-29
4895,-33
4896,-27
4897,-29
4898,-27
4899,-28
4900,-32
4901,-31
4902,-28
4903,-28
4904,-29
4905,-29
4906,-30
4907,-29
4908,-34
4909,-28
4910,-27
4911,-30
4912,-31
4913,-31
4914,-33
4915,-35
4916,-31
4917,-29
4918,-27
4919,-35
4920,-31
4921,-28
4922,-35
4923,-31
4924,-31
4925,-27
4926,-33
4927,-29
4928,-35
4929,-31
4930,-34
4931,-27
4932,-29
4933,-29
4934,-32
4935,-33
4936,-34
4937,-32
4938,-31
4939,-29
4940,-112
4941,-30
4942,-31
4943,-27
4944,-28
4945,-30
4946,-33
4947,-32
4948,-29
4949,-33
4950,-29
4951,-28
4952,-28
4953,-32
4954,-31
4955,-29
4956,-27
4957,-28
4958,-34
4959,-27
4960,-27
4961,-27
4962,-27
4963,-35
4964,-27
4965,-29
4966,-33
4967,-36
4968,-27
4969,-29
4970,-29
4971,-27
4972,-31
4973,-29
4974,-30
4975,-27
4976,-38
4977,-29
4978,-27
4979,-29
4980,-31
4981,-29
4982,-30
4983,-29
4984,-32
4985,-29
4986,-30
4987,-30
4988,-33
4989,-30
4990,-31
4991,-30
4992,-31
4993,-31
4994,-29
4995,-29
4996,-32
4997,-29
4998,-31
4999,-32
5000,-31
5001,-27
5002,-32
5003,-27
5004,-28
5005,-31
5006,-33
5007,-27
5008,-32
5009,-28
5010,-27
5011,-29
5012,-27
5013,-28
5014,-31
5015,-27
5016,-30
5017,-36
5018,-30
5019,-38
5020,-27
5021,-27
5022,-32
5023,-31
5024,-29
5025,-27
5026,-40
5027,-29
5028,-30
5029,-34
5030,-36
5031,-27
5032,-33
5033,-29
5034,-37
5035,-27
5036,-29
5037,-29
5038,-31
5039,-29
5040,-29
5041,-30
5042,-32
5043,-30
5044,-29
5045,-28
5046,-27
5047,-33
5048,-40
5049,-45
5050,-32
5051,-37
5052,-27
5053,-29
5054,-28
5055,-29
5056,-29
5057,-30
5058,-31
5059,-30
5060,-31
5061,-32
5062,-30
5063,-30
5064,-29
5065,-27
5066,-33
5067,-28
5068,-27
5069,-28
5070,-28
5071,-29
5072,-30
5073,-31
5074,-30
5075,-31
5076,-29
5077,-34
5078,-27
5079,-29
5080,-28
5081,-29
5082,-34
5083,-31
5084,-29
5085,-31
5086,-34
5087,-31
5088,-29
5089,-28
5090,-31
5091,-33
5092,-30
5093,-31
5094,-27
5095,-33
5096,-28
5097,-31
5098,-29
5099,-29
5100,-29
5101,-31
5102,-33
5103,-29
5104,-32
5105,-36
5106,-27
5107,-33
5108,-27
5109,-30
5110,-30
5111,-31
5112,-31
5113,-27
5114,-33
5115,-33
5116,-29
5117,-29
5118,-32
5119,-32
5120,-29
5121,-27
5122,-35
5123,-33
5124,-34
5125,-31
5126,-30
5127,-29
5128,-32
5129,-29
5130,-31
5131,-30
5132,-30
5133,-31
5134,-27
5135,-30
5136,-28
5137,-30
5138,-29
5139,-28
5140,-30
5141,-27
5142,-31
5143,-28
5144,-28
5145,-29
5146,-29
5147,-29
5148,-36
5149,-27
5150,-31
5151,-30
5152,-32
5153,-32
5154,-35
5155,-34
5156,-29
5157,-28
5158,-28
5159,-29
5160,-28
5161,-27
5162,-27
5163,-29
5164,-28
5165,-27
5166,-38
5167,-29
5168,-27
5169,-31
5170,-27
5171,-27
5172,-37
5173,-29
5174,-33
5175,-31
5176,-33
5177,-31
5178,-35
5179,-27
5180,-29
5181,-29
5182,-28
5183,-29
5184,-27
5185,-35
5186,-28
5187,-30
5188,-30
5189,-29
5190,-35
5191,-34
5192,-30
5193,-27
5194,-27
5195,-36
5196,-33
5197,-30
5198,-31
5199,-31
5200,-38
5201,-30
5202,-30
5203,-35
5204,-32
5205,-27
5206,-29
5207,-27
5208,-34
5209,-30
5210,-27
5211,-31
5212,-30
5213,-31
5214,-29
5215,-28
5216,-34
5217,-27
5218,-28
5219,-29
5220,-33
5221,-29
5222,-31
5223,-27
5224,-28
5225,-30
5226,-34
5227,-28
5228,-28
5229,-30
5230,-27
5231,-28
5232,-30
5233,-29
5234,-33
5235,-33
5236,-32
5237,-33
5238,-31
5239,-29
5240,-31
5241,-27
5242,-38
5243,-29
5244,-27
5245,-27
5246,-31
5247,-30
5248,-27
5249,-28
5250,-30
5251,-31
5252,-27
5253,-30
5254,-31
5255,-33
5256,-31
5257,-32
5258,-33
5259,-31
5260,-32
5261,-36
5262,-27
5263,-32
5264,-33
5265,-35
5266,-27
5267,-34
5268,-33
5269,-27
5270,-27
5271,-29
5272,-29
5273,-32
5274,-39
5275,-30
5276,-35
5277,-30
5278,-31
5279,-29
5280,-28
5281,-34
5282,-32
5283,-27
5284,-31
5285,-28
5286,-34
5287,-31
5288,-29
5289,-28
5290,-30
5291,-27
5292,-30
5293,-31
5294,-27
5295,-29
5296,-29
5297,-30
5298,-27
5299,-30
5300,-29
5301,-29
5302,-29
5303,-36
5304,-29
5305,-31
5306,-27
5307,-31
5308,-30
5309,-29
5310,-35
5311,-31
5312,-31
5313,-30
5314,-33
5315,-29
5316,-29
5317,-31
5318,-27
5319,-31
5320,-27
5321,-29
5322,-36
5323,-29
5324,-36
5325,-37
5326,-29
5327,-29
5328,-30
5329,-28
5330,-30
5331,-30
5332,-30
5333,-31
5334,-29
5335,-30
5336,-35
5337,-27
5338,-31
5339,-32
5340,-31
5341,-29
5342,-34
5343,-31
5344,-28
5345,-28
5346,-33
5347,-32
5348,-29
5349,-31
5350,-27
5351,-35
5352,-31
5353,-29
5354,-28
5355,-32
5356,-31
5357,-29
5358,-27
5359,-29
5360,-29
5361,-29
5362,-31
5363,-29
5364,-29
5365,-29
5366,-28
5367,-31
5368,-27
5369,-28
5370,-29
5371,-32
5372,-29
5373,-29
5374,-35
5375,-34
5376,-28
5377,-28
5378,-29
5379,-34
5380,-29
5381,-31
5382,-32
5383,-38
5384,-28
5385,-29
5386,-35
5387,-28
5388,-27
5389,-30
5390,-30
5391,-33
5392,-29
5393,-35
5394,-39
5395,-33
5396,-27
5397,-29
5398,-29
5399,-113
5400,-29
5401,-29
5402,-27
5403,-27
5404,-29
5405,-30
5406,-32
5407,-27
5408,-32
5409,-35
5410,-27
5411,-29
5412,-27
5413,-33
5414,-33
5415,-27
5416,-31
5417,-33
5418,-27
5419,-27
5420,-28
5421,-27
5422,-33
5423,-28
5424,-31
5425,-32
5426,-35
5427,-27
5428,-30
5429,-35
5430,-28
5431,-29
5432,-29
5433,-29
5434,-36
5435,-28
5436,-29
5437,-28
5438,-38
5439,-113
5440,-27
5441,-27
5442,-35
5443,-40
5444,-27
5445,-27
5446,-30
5447,-29
5448,-38
5449,-29
5450,-29
5451,-30
5452,-32
5453,-27
5454,-29
5455,-35
5456,-27
5457,-30
5458,-29
5459,-28
5460,-30
5461,-27
5462,-28
5463,-36
5464,-30
5465,-30
5466,-29
5467,-27
5468,-33
5469,-32
5470,-27
5471,-28
5472,-32
5473,-30
5474,-35
5475,-27
5476,-28
5477,-29
5478,-27
5479,-32
5480,-27
5481,-29
5482,-29
5483,-31
5484,-27
5485,-28
5486,-34
5487,-31
5488,-35
5489,-29
5490,-31
5491,-38
5492,-32
5493,-29
5494,-29
5495,-27
5496,-29
5497,-29
5498,-27
5499,-29
5500,-29
5501,-33
5502,-30
5503,-36
5504,-30
5505,-30
5506,-36
5507,-29
5508,-34
5509,-33
5510,-29
5511,-29
5512,-29
5513,-29
5514,-32
5515,-31
5516,-33
5517,-40
5518,-31
5519,-31
5520,-31
5521,-28
5522,-29
5523,-37
5524,-34
5525,-27
5526,-30
5527,-30
5528,-29
5529,-31
5530,-38
5531,-29
5532,-31
5533,-31
5534,-30
5535,-30
5536,-28
5537,-29
5538,-36
5539,-29
5540,-34
5541,-27
5542,-27
5543,-30
5544,-29
5545,-29
5546,-30
5547,-31
5548,-32
5549,-33
5550,-32
5551,-31
5552,-30
5553,-29
5554,-31
5555,-32
5556,-27
5557,-30
5558,-33
5559,-31
5560,-27
5561,-36
5562,-37
5563,-32
5564,-27
5565,-32
5566,-31
5567,-31
5568,-31
5569,-28
5570,-32
5571,-31
5572,-33
5573,-29
5574,-31
5575,-36
5576,-32
5577,-31
5578,-37
5579,-33
5580,-31
5581,-32
5582,-27
5583,-34
5584,-29
5585,-27
5586,-36
5587,-29
5588,-32
5589,-30
5590,-31
5591,-34
5592,-35
5593,-29
5594,-37
5595,-31
5596,-32
5597,-28
5598,-28
5599,-27
5600,-33
5601,-29
5602,-29
5603,-28
5604,-27
5605,-35
5606,-30
5607,-31
5608,-30
5609,-31
5610,-28
5611,-28
5612,-31
5613,-27
5614,-29
5615,-27
5616,-30
5617,-30
5618,-35
5619,-33
5620,-34
5621,-32
5622,-33
5623,-27
5624,-28
5625,-31
5626,-29
5627,-27
5628,-35
5629,-27
5630,-36
5631,-27
5632,-29
5633,-32
5634,-27
5635,-30
5636,-28
5637,-32
5638,-31
5639,-37
5640,-39
5641,-30
5642,-29
5643,-34
5644,-31
5645,-32
5646,-31
5647,-29
5648,-27
5649,-30
5650,-28
5651,-29
5652,-29
5653,-36
5654,-28
5655,-27
5656,-30
5657,-31
5658,-30
5659,-28
5660,-31
5661,-33
5662,-27
5663,-30
5664,-31
5665,-33
5666,-28
5667,-29
5668,-38
5669,-41
5670,-27
5671,-29
5672,-29
5673,-30
5674,-27
5675,-29
5676,-30
5677,-31
5678,-31
5679,-29
5680,-29
5681,-31
5682,-33
5683,-36
5684,-27
5685,-32
5686,-30
5687,-30
5688,-27
5689,-29
5690,-33
5691,-32
5692,-31
5693,-31
5694,-29
5695,-32
5696,-33
5697,-31
5698,-40
5699,-30
5700,-29
5701,-32
5702,-28
5703,-27
5704,-37
5705,-35
5706,-32
5707,-31
5708,-37
5709,-27
5710,-32
5711,-33
5712,-31
5713,-29
5714,-35
5715,-31
5716,-29
5717,-36
5718,-31
5719,-30
5720,-29
5721,-27
5722,-30
5723,-29
5724,-30
5725,-29
5726,-37
5727,-32
5728,-34
5729,-29
5730,-35
5731,-27
5732,-29
5733,-31
5734,-27
5735,-30
5736,-30
5737,-27
5738,-33
5739,-29
5740,-31
5741,-35
5742,-30
5743,-27
5744,-31
5745,-29
5746,-31
5747,-32
5748,-31
5749,-29
5750,-28
5751,-39
5752,-29
5753,-29
5754,-33
5755,-35
5756,-34
5757,-33
5758,-31
5759,-29
5760,-29
5761,-32
5762,-29
5763,-31
5764,-35
5765,-29
5766,-31
5767,-29
5768,-27
5769,-28
5770,-27
5771,-27
5772,-33
5773,-30
5774,-30
5775,-27
5776,-27
5777,-33
5778,-33
5779,-32
5780,-30
5781,-31
5782,-33
5783,-30
5784,-28
5785,-31
5786,-29
5787,-35
5788,-28
5789,-31
5790,-32
5791,-31
5792,-33
5793,-33
5794,-33
5795,-33
5796,-33
5797,-30
5798,-39
5799,-31
5800,-33
5801,-32
5802,-27
5803,-28
5804,-31
5805,-37
5806,-30
5807,-28
5808,-30
5809,-33
5810,-36
5811,-30
5812,-30
5813,-29
5814,-30
5815,-31
5816,-28
5817,-37
5818,-31
5819,-33
5820,-28
5821,-30
5822,-27
5823,-29
5824,-27
5825,-27
5826,-27
5827,-28
5828,-30
5829,-31
5830,-33
5831,-32
5832,-35
5833,-33
5834,-29
5835,-31
5836,-30
5837,-32
5838,-40
5839,-31
5840,-28
5841,-30
5842,-27
5843,-27
5844,-28
5845,-29
5846,-27
5847,-34
5848,-30
5849,-34
5850,-28
5851,-33
5852,-32
5853,-28
5854,-31
5855,-28
5856,-29
5857,-28
5858,-27
5859,-27
5860,-29
5861,-28
5862,-31
5863,-31
5864,-31
5865,-35
5866,-29
5867,-34
5868,-27
5869,-27
5870,-32
5871,-34
5872,-29
5873,-30
5874,-28
5875,-27
5876,-27
5877,-28
5878,-29
5879,-33
5880,-30
5881,-33
5882,-30
5883,-32
5884,-30
5885,-29
5886,-30
5887,-35
5888,-29
5889,-31
5890,-32
5891,-29
5892,-28
5893,-29
5894,-31
5895,-33
5896,-37
5897,-36
5898,-31
5899,-30
5900,-30
5901,-27
5902,-30
5903,-31
5904,-35
5905,-31
5906,-31
5907,-29
5908,-30
5909,-34
5910,-29
5911,-31
5912,-29
5913,-33
5914,-30
5915,-29
5916,-28
5917,-30
5918,-29
5919,-27
5920,-27
5921,-31
5922,-29
5923,-31
5924,-40
5925,-32
5926,-27
5927,-28
5928,-33
5929,-33
5930,-27
5931,-27
5932,-29
5933,-27
5934,-27
5935,-31
5936,-28
5937,-29
5938,-27
5939,-33
5940,-28
5941,-30
5942,-27
5943,-32
5944,-28
5945,-34
5946,-32
5947,-31
5948,-28
5949,-29
5950,-32
5951,-29
5952,-31
5953,-30
5954,-29
5955,-29
5956,-27
5957,-29
5958,-31
5959,-30
5960,-32
5961,-29
5962,-38
5963,-28
5964,-33
5965,-31
5966,-29
5967,-32
5968,-30
5969,-30
5970,-40
5971,-31
5972,-33
5973,-35
5974,-35
5975,-29
5976,-31
5977,-28
5978,-29
5979,-30
5980,-31
5981,-30
5982,-32
5983,-31
5984,-32
5985,-35
5986,-31
5987,-29
5988,-27
5989,-28
5990,-32
5991,-108
5992,-31
5993,-29
5994,-30
5995,-35
5996,-29
5997,-32
5998,-29
5999,-29
6000,-29
6001,-35
6002,-27
6003,-29
6004,-29
6005,-29
6006,-29
6007,-27
6008,-29
6009,-31
6010,-32
6011,-33
6012,-29
6013,-28
6014,-29
6015,-32
6016,-32
6017,-35
6018,-28
6019,-34
6020,-29
6021,-28
6022,-30
6023,-34
6024,-28
6025,-30
6026,-29
6027,-27
6028,-30
6029,-37
6030,-30
6031,-29
6032,-29
6033,-29
6034,-27
6035,-36
6036,-31
6037,-30
6038,-28
6039,-30
6040,-34
6041,-27
6042,-29
6043,-28
6044,-29
6045,-31
6046,-27
6047,-30
6048,-30
6049,-27
6050,-29
6051,-30
6052,-30
6053,-34
6054,-34
6055,-27
6056,-29
6057,-28
6058,-32
6059,-29
6060,-29
6061,-33
6062,-29
6063,-39
6064,-33
6065,-33
6066,-28
6067,-33
6068,-27
6069,-27
6070,-27
6071,-29
6072,-31
6073,-29
6074,-36
6075,-38
6076,-27
6077,-29
6078,-37
6079,-32
6080,-29
6081,-29
6082,-29
6083,-33
6084,-33
6085,-27
6086,-30
6087,-35
6088,-34
6089,-29
6090,-28
6091,-32
6092,-27
6093,-32
6094,-27
6095,-30
6096,-38
6097,-29
6098,-29
6099,-29
6100,-39
6101,-32
6102,-31
6103,-30
6104,-29
6105,-33
6106,-29
6107,-27
6108,-29
6109,-27
6110,-28
6111,-28
6112,-28
6113,-36
6114,-32
6115,-34
6116,-33
6117,-29
6118,-31
6119,-32
6120,-27
6121,-31
6122,-30
6123,-28
6124,-33
6125,-27
6126,-28
6127,-31
6128,-33
6129,-28
6130,-33
6131,-28
6132,-32
6133,-34
6134,-31
6135,-30
6136,-33
6137,-29
6138,-27
6139,-31
6140,-32
6141,-30
6142,-29
6143,-31
6144,-29
6145,-33
6146,-76
6147,-52
6148,-41
6149,-30
6150,-33
6151,-29
6152,-28
6153,-32
6154,-35
6155,-30
6156,-29
6157,-31
6158,-30
6159,-29
6160,-28
6161,-27
6162,-29
6163,-29
6164,-27
6165,-29
6166,-33
6167,-30
6168,-27
6169,-31
6170,-28
6171,-27
6172,-32
6173,-38
6174,-29
6175,-30
6176,-31
6177,-30
6178,-30
6179,-29
6180,-30
6181,-27
6182,-27
6183,-36
6184,-30
6185,-30
6186,-34
6187,-27
6188,-31
6189,-27
6190,-35
6191,-28
6192,-32
6193,-27
6194,-31
6195,-31
6196,-31
6197,-29
6198,-29
6199,-32
6200,-34
6201,-32
6202,-34
6203,-31
6204,-30
6205,-33
6206,-32
6207,-30
6208,-27
6209,-31
6210,-27
6211,-31
6212,-30
6213,-28
6214,-29
6215,-28
6216,-31
6217,-29
6218,-27
6219,-34
6220,-31
6221,-30
6222,-27
6223,-29
6224,-33
6225,-27
6226,-33
6227,-34
6228,-35
6229,-36
6230,-28
6231,-33
6232,-27
6233,-27
6234,-28
6235,-27
6236,-30
6237,-31
6238,-27
6239,-29
6240,-33
6241,-31
6242,-29
6243,-34
6244,-29
6245,-31
6246,-31
6247,-27
6248,-30
6249,-37
6250,-29
6251,-30
6252,-29
6253,-30
6254,-32
6255,-29
6256,-30
6257,-37
6258,-31
6259,-29
6260,-27
6261,-33
6262,-27
6263,-32
6264,-33
6265,-27
6266,-30
6267,-27
6268,-32
6269,-31
6270,-31
6271,-28
6272,-28
6273,-27
6274,-32
6275,-35
6276,-31
6277,-27
6278,-31
6279,-27
6280,-27
6281,-30
6282,-34
6283,-27
6284,-33
6285,-36
6286,-27
6287,-32
6288,-31
6289,-38
6290,-33
6291,-29
6292,-31
6293,-33
6294,-28
6295,-32
6296,-29
6297,-28
6298,-38
6299,-28
6300,-27
6301,-31
6302,-29
6303,-29
6304,-29
6305,-27
6306,-30
6307,-28
6308,-33
6309,-30
6310,-31
6311,-28
6312,-33
6313,-30
6314,-27
6315,-31
6316,-30
6317,-30
6318,-35
6319,-27
6320,-32
6321,-29
6322,-27
6323,-30
6324,-29
6325,-33
6326,-30
6327,-32
6328,-28
6329,-32
6330,-33
6331,-31
6332,-37
6333,-27
6334,-31
6335,-27
6336,-31
6337,-31
6338,-32
6339,-33
6340,-30
6341,-29
6342,-30
6343,-29
6344,-27
6345,-32
6346,-33
6347,-31
6348,-30
6349,-27
6350,-30
6351,-28
6352,-31
6353,-27
6354,-28
6355,-29
6356,-32
6357,-31
6358,-28
6359,-28
6360,-30
6361,-30
6362,-30
6363,-28
6364,-31
6365,-31
6366,-29
6367,-28
6368,-31
6369,-29
6370,-29
6371,-31
6372,-29
6373,-31
6374,-27
6375,-27
6376,-30
6377,-33
6378,-31
6379,-31
6380,-31
6381,-31
6382,-32
6383,-34
6384,-29
6385,-27
6386,-27
6387,-27
6388,-34
6389,-31
6390,-33
6391,-30
6392,-28
6393,-27
6394,-31
6395,-30
6396,-32
6397,-30
6398,-27
6399,-32
6400,-29
6401,-27
6402,-29
6403,-31
6404,-34
6405,-32
6406,-30
6407,-27
6408,-31
6409,-29
6410,-37
6411,-31
6412,-32
6413,-27
6414,-28
6415,-28
6416,-33
6417,-30
6418,-28
6419,-27
6420,-29
6421,-30
6422,-31
6423,-31
6424,-27
6425,-27
6426,-27
6427,-31
6428,-35
6429,-32
6430,-27
6431,-27
6432,-27
6433,-29
6434,-32
6435,-31
6436,-37
6437,-27
6438,-27
6439,-33
6440,-37
6441,-27
6442,-29
6443,-32
6444,-32
6445,-29
6446,-29
6447,-27
6448,-29
6449,-33
6450,-30
6451,-32
6452,-31
6453,-32
6454,-31
6455,-27
6456,-29
6457,-28
6458,-35
6459,-29
6460,-32
6461,-27
6462,-33
6463,-31
6464,-28
6465,-27
6466,-27
6467,-29
6468,-28
6469,-27
6470,-27
6471,-27
6472,-36
6473,-32
6474,-28
6475,-34
6476,-28
6477,-30
6478,-31
6479,-33
6480,-35
6481,-29
6482,-30
6483,-30
6484,-28
6485,-34
6486,-30
6487,-30
6488,-29
6489,-29
6490,-28
6491,-34
6492,-33
6493,-31
6494,-33
6495,-32
6496,-32
6497,-28
6498,-31
6499,-31
6500,-31
6501,-27
6502,-33
6503,-30
6504,-31
6505,-33
6506,-31
6507,-31
6508,-31
6509,-31
6510,-31
6511,-34
6512,-29
6513,-31
6514,-33
6515,-29
6516,-29
6517,-33
6518,-32
6519,-28
6520,-27
6521,-31
6522,-39
6523,-33
6524,-34
6525,-29
6526,-33
6527,-31
6528,-30
6529,-27
6530,-34
6531,-30
6532,-27
6533,-30
6534,-28
6535,-29
6536,-31
6537,-29
6538,-27
6539,-29
6540,-31
6541,-28
6542,-30
6543,-33
6544,-27
6545,-32
6546,-40
6547,-34
6548,-38
6549,-32
6550,-27
6551,-27
6552,-31
6553,-32
6554,-32
6555,-35
6556,-34
6557,-27
6558,-28
6559,-31
6560,-34
6561,-31
6562,-27
6563,-29
6564,-27
6565,-34
6566,-27
6567,-34
6568,-31
6569,-31
6570,-36
6571,-29
6572,-32
6573,-28
6574,-31
6575,-32
6576,-33
6577,-30
6578,-31
6579,-31
6580,-35
6581,-28
6582,-30
6583,-32
6584,-28
6585,-32
6586,-36
6587,-31
6588,-32
6589,-29
6590,-31
6591,-29
6592,-29
6593,-35
6594,-32
6595,-30
6596,-30
6597,-35
6598,-28
6599,-33
6600,-29
6601,-35
6602,-29
6603,-35
6604,-29
6605,-29
6606,-33
6607,-30
6608,-31
6609,-31
6610,-27
6611,-29
6612,-109
6613,-30
6614,-33
6615,-27
6616,-31
6617,-31
6618,-37
6619,-27
6620,-33
6621,-27
6622,-28
6623,-30
6624,-36
6625,-34
6626,-33
6627,-29
6628,-29
6629,-28
6630,-29
6631,-29
6632,-27
6633,-27
6634,-31
6635,-30
6636,-28
6637,-32
6638,-29
6639,-34
6640,-30
6641,-35
6642,-28
6643,-29
6644,-30
6645,-32
6646,-29
6647,-31
6648,-31
6649,-35
6650,-33
6651,-28
6652,-28
6653,-31
6654,-36
6655,-30
6656,-36
6657,-31
6658,-29
6659,-29
6660,-29
6661,-29
6662,-27
6663,-27
6664,-29
6665,-28
6666,-30
6667,-27
6668,-29
6669,-37
6670,-31
6671,-37
6672,-30
6673,-30
6674,-33
6675,-30
6676,-31
6677,-36
6678,-29
6679,-33
6680,-31
6681,-27
6682,-27
6683,-27
6684,-30
6685,-27
6686,-27
6687,-36
6688,-32
6689,-27
6690,-27
6691,-30
6692,-28
6693,-33
6694,-30
6695,-29
6696,-29
6697,-27
6698,-28
6699,-29
6700,-32
6701,-32
6702,-29
6703,-32
6704,-29
6705,-27
6706,-38
6707,-27
6708,-27
6709,-27
6710,-27
6711,-30
6712,-28
6713,-27
6714,-31
6715,-32
6716,-30
6717,-107
6718,-29
6719,-29
6720,-27
6721,-37
6722,-31
6723,-30
6724,-28
6725,-28
6726,-27
6727,-33
6728,-34
6729,-29
6730,-28
6731,-28
6732,-32
6733,-33
6734,-29
6735,-29
6736,-33
6737,-39
6738,-31
6739,-27
6740,-54
6741,-56
6742,-27
6743,-31
6744,-35
6745,-28
6746,-35
6747,-31
6748,-32
6749,-30
6750,-29
6751,-31
6752,-31
6753,-29
6754,-27
6755,-28
6756,-31
6757,-31
6758,-27
6759,-32
6760,-27
6761,-32
6762,-29
6763,-29
6764,-29
6765,-28
6766,-29
6767,-32
6768,-31
6769,-37
6770,-40
6771,-31
6772,-29
6773,-34
6774,-34
6775,-49
6776,-29
6777,-27
6778,-28
6779,-33
6780,-36
6781,-29
6782,-31
6783,-29
6784,-28
6785,-36
6786,-31
6787,-32
6788,-29
6789,-32
6790,-32
6791,-27
6792,-27
6793,-27
6794,-27
6795,-40
6796,-27
6797,-27
6798,-29
6799,-33
6800,-28
6801,-28
6802,-38
6803,-29
6804,-29
6805,-33
6806,-32
6807,-29
6808,-29
6809,-29
6810,-32
6811,-28
6812,-27
6813,-29
6814,-31
6815,-34
6816,-30
6817,-32
6818,-31
6819,-32
6820,-34
6821,-29
6822,-27
6823,-29
6824,-31
6825,-32
6826,-108
6827,-51
6828,-29
6829,-29
6830,-33
6831,-28
6832,-31
6833,-31
6834,-34
6835,-35
6836,-28
6837,-30
6838,-30
6839,-29
6840,-27
6841,-38
6842,-31
6843,-29
6844,-30
6845,-29
6846,-28
6847,-30
6848,-31
6849,-32
6850,-31
6851,-29
6852,-27
6853,-34
6854,-31
6855,-29
6856,-27
6857,-27
6858,-29
6859,-29
6860,-35
6861,-30
6862,-33
6863,-30
6864,-27
6865,-27
6866,-33
6867,-34
6868,-30
6869,-33
6870,-29
6871,-33
6872,-27
6873,-29
6874,-29
6875,-27
6876,-31
6877,-27
6878,-30
6879,-110
6880,-31
6881,-34
6882,-29
6883,-33
6884,-30
6885,-31
6886,-31
6887,-28
6888,-32
6889,-30
6890,-29
6891,-30
6892,-30
6893,-31
6894,-31
6895,-27
6896,-29
6897,-29
6898,-29
6899,-28
6900,-29
6901,-28
6902,-29
6903,-29
6904,-29
6905,-31
6906,-29
6907,-34
6908,-31
6909,-32
6910,-29
6911,-34
6912,-29
6913,-29
6914,-29
6915,-33
6916,-31
6917,-30
6918,-30
6919,-30
6920,-31
6921,-28
6922,-32
6923,-28
6924,-27
6925,-28
6926,-31
6927,-30
6928,-31
6929,-28
6930,-29
6931,-27
6932,-30
6933,-33
6934,-29
6935,-33
6936,-31
6937,-29
6938,-31
6939,-29
6940,-27
6941,-30
6942,-32
6943,-27
6944,-34
6945,-27
6946,-29
6947,-31
6948,-28
6949,-33
6950,-33
6951,-34
6952,-32
6953,-30
6954,-30
6955,-30
6956,-32
6957,-30
6958,-30
6959,-29
6960,-29
6961,-37
6962,-35
6963,-109
6964,-29
6965,-33
6966,-29
6967,-27
6968,-32
6969,-27
6970,-34
6971,-27
6972,-31
6973,-29
6974,-33
6975,-45
6976,-31
6977,-30
6978,-31
6979,-30
6980,-47
6981,-53
6982,-33
6983,-27
6984,-28
6985,-35
6986,-31
6987,-29
6988,-29
6989,-27
6990,-31
6991,-28
6992,-29
6993,-29
6994,-28
6995,-39
6996,-32
6997,-30
6998,-27
6999,-31
7000,-27
7001,-35
7002,-29
7003,-29
7004,-29
7005,-32
7006,-33
7007,-29
7008,-31
7009,-33
7010,-31
7011,-33
7012,-30
7013,-33
7014,-31
7015,-29
7016,-29
7017,-29
7018,-30
7019,-29
7020,-27
7021,-30
7022,-31
7023,-31
7024,-31
7025,-27
7026,-37
7027,-33
7028,-27
7029,-27
7030,-29
7031,-32
7032,-34
7033,-29
7034,-29
7035,-39
7036,-29
7037,-34
7038,-35
7039,-33
7040,-33
7041,-28
7042,-27
7043,-28
7044,-31
7045,-29
7046,-30
7047,-31
7048,-29
7049,-29
7050,-29
7051,-37
7052,-29
7053,-31
7054,-33
7055,-29
7056,-30
7057,-31
7058,-31
7059,-27
7060,-31
7061,-33
7062,-30
7063,-31
7064,-31
7065,-30
7066,-29
7067,-27
7068,-34
7069,-27
7070,-32
7071,-33
7072,-27
7073,-36
7074,-28
7075,-29
7076,-31
7077,-34
7078,-32
7079,-29
7080,-31
7081,-34
7082,-37
7083,-33
7084,-28
7085,-33
7086,-27
7087,-30
7088,-29
7089,-27
7090,-32
7091,-27
7092,-32
7093,-27
7094,-33
7095,-33
7096,-27
7097,-30
7098,-32
7099,-30
7100,-31
7101,-27
7102,-31
7103,-28
7104,-33
7105,-31
7106,-37
7107,-29
7108,-31
7109,-30
7110,-29
7111,-28
7112,-32
7113,-32
7114,-29
7115,-29
7116,-29
7117,-31
7118,-31
7119,-29
7120,-27
7121,-30
7122,-33
7123,-32
7124,-32
7125,-32
7126,-34
7127,-32
7128,-28
7129,-29
7130,-30
7131,-30
7132,-27
7133,-27
7134,-29
7135,-28
7136,-30
7137,-27
7138,-33
7139,-29
7140,-32
7141,-33
7142,-29
7143,-29
7144,-28
7145,-34
7146,-29
7147,-29
7148,-31
7149,-33
7150,-32
7151,-30
7152,-29
7153,-27
7154,-29
7155,-27
7156,-29
7157,-31
7158,-29
7159,-31
7160,-34
