"('greedy_selection', 'moment_updating')","('q_value_sampling', 'moment_updating')"
-52.0,19.666666666666668
-52.0,20.333333333333332
-52.0,22.0
-52.0,21.0
-52.0,17.0
-52.0,24.333333333333332
-52.0,24.333333333333332
-52.0,23.0
-52.0,21.666666666666668
-52.0,23.666666666666668
-52.0,17.666666666666668
-52.0,22.666666666666668
-52.0,24.0
-52.0,22.0
-52.0,23.0
-52.0,18.666666666666668
-52.0,24.333333333333332
-66.0,21.333333333333332
-66.0,22.333333333333332
-66.0,22.666666666666668
-66.0,24.0
-66.0,22.333333333333332
-66.0,25.333333333333332
-66.0,23.0
-66.0,22.0
-59.0,22.666666666666668
-52.0,24.666666666666668
-59.0,20.333333333333332
-52.0,23.666666666666668
-52.0,21.333333333333332
-52.0,24.0
-52.0,22.0
-52.0,20.333333333333332
-52.0,22.333333333333332
-66.0,23.0
-66.0,22.333333333333332
-66.0,22.0
-66.0,17.333333333333332
-66.0,19.666666666666668
-66.0,19.333333333333332
-66.0,19.333333333333332
-52.0,24.0
-66.0,20.333333333333332
-66.0,18.0
-66.0,24.333333333333332
-66.0,22.666666666666668
-52.0,24.0
-66.0,22.333333333333332
-66.0,23.666666666666668
-52.0,24.333333333333332
-52.0,18.666666666666668
-52.0,23.333333333333332
-52.0,24.666666666666668
-52.0,23.333333333333332
-52.0,21.0
-52.0,25.0
-52.0,19.666666666666668
-52.0,24.333333333333332
-52.0,24.666666666666668
-52.0,24.0
-52.0,24.333333333333332
-52.0,22.333333333333332
-52.0,23.666666666666668
-52.0,21.0
-52.0,22.0
-52.0,23.666666666666668
-52.0,24.0
-52.0,24.0
-52.0,25.0
-52.0,22.666666666666668
-52.0,24.0
-52.0,24.333333333333332
-52.0,24.666666666666668
-59.0,23.333333333333332
-52.0,21.666666666666668
-52.0,22.333333333333332
-52.0,24.666666666666668
-52.0,22.0
-52.0,19.333333333333332
-52.0,22.0
-52.0,22.666666666666668
-52.0,23.333333333333332
-52.0,22.333333333333332
-52.0,24.0
-52.0,20.666666666666668
-52.0,19.333333333333332
-52.0,22.666666666666668
-52.0,23.0
-52.0,22.333333333333332
-52.0,22.666666666666668
-52.0,22.333333333333332
-52.0,24.333333333333332
-52.0,23.333333333333332
-52.0,21.666666666666668
-52.0,21.666666666666668
-52.0,24.666666666666668
-52.0,24.666666666666668
-52.0,19.0
-52.0,21.333333333333332
-52.0,16.333333333333332
-52.0,19.666666666666668
-52.0,21.333333333333332
-52.0,21.333333333333332
-52.0,24.666666666666668
-52.0,22.666666666666668
-52.0,22.0
-52.0,21.666666666666668
-52.0,21.666666666666668
-52.0,20.333333333333332
-52.0,22.666666666666668
-52.0,23.666666666666668
-52.0,24.0
-52.0,23.0
-52.0,22.333333333333332
-52.0,21.666666666666668
-52.0,23.666666666666668
-52.0,20.666666666666668
-52.0,17.333333333333332
-52.0,23.666666666666668
-52.0,22.0
-59.0,19.666666666666668
-52.0,21.333333333333332
-52.0,19.666666666666668
-52.0,25.333333333333332
-52.0,25.333333333333332
-52.0,16.666666666666668
-52.0,18.0
-52.0,22.333333333333332
-52.0,20.0
-52.0,24.666666666666668
-52.0,23.333333333333332
-52.0,18.666666666666668
-52.0,20.333333333333332
-52.0,20.0
-52.0,25.0
-52.0,22.333333333333332
-52.0,24.333333333333332
-52.0,23.666666666666668
-52.0,21.0
-52.0,21.0
-52.0,24.333333333333332
-52.0,19.666666666666668
-52.0,20.0
-52.0,22.0
-52.0,21.0
-52.0,24.0
-52.0,25.0
-52.0,19.333333333333332
-52.0,25.0
-52.0,22.333333333333332
-52.0,21.666666666666668
-52.0,24.0
-52.0,25.0
-52.0,21.666666666666668
-52.0,19.666666666666668
-52.0,19.666666666666668
-52.0,21.666666666666668
-52.0,25.0
-52.0,24.333333333333332
-52.0,24.0
-52.0,24.666666666666668
-52.0,21.666666666666668
-52.0,19.0
-52.0,21.666666666666668
-52.0,23.0
-52.0,19.666666666666668
-52.0,22.333333333333332
-52.0,23.666666666666668
-59.0,23.0
-52.0,22.666666666666668
-52.0,22.333333333333332
-52.0,23.0
-52.0,24.0
-52.0,21.333333333333332
-52.0,19.333333333333332
-52.0,22.333333333333332
-52.0,24.666666666666668
-52.0,23.0
-52.0,23.333333333333332
-52.0,24.333333333333332
-52.0,24.333333333333332
-52.0,22.0
-52.0,23.0
-52.0,23.333333333333332
-52.0,24.666666666666668
-52.0,24.0
-52.0,24.666666666666668
-52.0,21.333333333333332
-52.0,21.333333333333332
-52.0,22.666666666666668
-52.0,21.666666666666668
-52.0,23.0
-52.0,24.333333333333332
-52.0,20.333333333333332
-52.0,19.666666666666668
-52.0,25.333333333333332
-52.0,22.666666666666668
-52.0,19.0
-52.0,24.0
-52.0,19.666666666666668
-52.0,23.333333333333332
-52.0,23.666666666666668
-52.0,22.0
-52.0,22.666666666666668
-52.0,22.666666666666668
-52.0,23.0
-52.0,23.666666666666668
-52.0,24.0
-52.0,20.0
-52.0,22.333333333333332
-52.0,21.333333333333332
-52.0,20.666666666666668
-52.0,22.333333333333332
-52.0,21.666666666666668
-52.0,20.666666666666668
-52.0,18.333333333333332
-52.0,20.666666666666668
-52.0,25.0
-52.0,20.0
-52.0,17.666666666666668
-52.0,20.666666666666668
-52.0,20.333333333333332
-52.0,23.333333333333332
-52.0,22.0
-52.0,22.666666666666668
-52.0,23.666666666666668
-52.0,19.666666666666668
-52.0,19.0
-52.0,21.0
-52.0,23.333333333333332
-52.0,25.0
-52.0,21.666666666666668
-52.0,23.333333333333332
-52.0,23.0
-52.0,22.333333333333332
-52.0,20.666666666666668
-52.0,19.666666666666668
-52.0,18.0
-52.0,22.666666666666668
-52.0,19.666666666666668
-52.0,24.333333333333332
-52.0,25.0
-52.0,21.666666666666668
-52.0,20.666666666666668
-52.0,19.0
-52.0,22.666666666666668
-52.0,22.0
-52.0,21.666666666666668
-52.0,24.666666666666668
-52.0,23.0
-52.0,22.0
-52.0,22.666666666666668
-52.0,23.333333333333332
-52.0,19.666666666666668
-52.0,24.0
-52.0,19.0
-52.0,16.333333333333332
-52.0,21.333333333333332
-52.0,22.333333333333332
-52.0,25.333333333333332
-52.0,23.0
-52.0,24.333333333333332
-52.0,21.0
-52.0,24.666666666666668
-52.0,24.666666666666668
-52.0,22.666666666666668
-52.0,24.666666666666668
-52.0,23.666666666666668
-52.0,21.333333333333332
-52.0,25.333333333333332
-52.0,21.666666666666668
-52.0,21.0
-52.0,22.666666666666668
-52.0,24.333333333333332
-52.0,24.666666666666668
-52.0,19.0
-52.0,24.666666666666668
-52.0,24.333333333333332
-52.0,22.333333333333332
-52.0,22.333333333333332
-52.0,20.333333333333332
-52.0,24.333333333333332
-52.0,23.0
-52.0,24.333333333333332
-52.0,23.333333333333332
-52.0,22.0
-52.0,22.333333333333332
-52.0,18.666666666666668
-52.0,18.333333333333332
-52.0,19.333333333333332
-52.0,23.333333333333332
-52.0,20.333333333333332
-52.0,21.666666666666668
-52.0,24.333333333333332
-52.0,22.333333333333332
-52.0,25.0
-52.0,24.0
-52.0,25.0
-52.0,20.0
-52.0,23.0
-52.0,18.333333333333332
-52.0,23.0
-52.0,23.0
-52.0,23.333333333333332
-52.0,23.0
-52.0,20.666666666666668
-52.0,24.333333333333332
-52.0,22.666666666666668
-52.0,21.666666666666668
-52.0,18.333333333333332
-52.0,23.666666666666668
-52.0,21.666666666666668
-52.0,24.666666666666668
-52.0,24.333333333333332
-52.0,24.333333333333332
-52.0,24.333333333333332
-52.0,25.0
-52.0,19.0
-52.0,24.666666666666668
-52.0,22.0
-52.0,24.333333333333332
-52.0,22.333333333333332
-52.0,23.333333333333332
-52.0,22.0
-52.0,19.333333333333332
-52.0,23.666666666666668
-52.0,25.0
-52.0,24.333333333333332
-52.0,22.0
-52.0,24.333333333333332
-52.0,20.0
-52.0,22.0
-52.0,21.666666666666668
-52.0,19.666666666666668
-52.0,24.333333333333332
-52.0,22.666666666666668
-52.0,24.333333333333332
-52.0,17.0
-52.0,24.333333333333332
-52.0,25.0
-52.0,23.333333333333332
-52.0,22.666666666666668
-52.0,24.333333333333332
-52.0,23.666666666666668
-52.0,22.333333333333332
-52.0,19.333333333333332
-52.0,24.666666666666668
-52.0,20.333333333333332
-52.0,23.0
-52.0,24.0
-52.0,21.0
-52.0,20.666666666666668
-52.0,20.333333333333332
-52.0,21.333333333333332
-52.0,21.333333333333332
-52.0,21.333333333333332
-52.0,22.666666666666668
-52.0,24.666666666666668
-52.0,22.333333333333332
-52.0,19.333333333333332
-52.0,22.333333333333332
-52.0,22.666666666666668
-52.0,22.666666666666668
-52.0,18.666666666666668
-52.0,24.666666666666668
-52.0,24.666666666666668
-52.0,23.666666666666668
-52.0,24.333333333333332
-52.0,24.0
-52.0,24.666666666666668
-52.0,23.333333333333332
-52.0,22.666666666666668
-52.0,21.666666666666668
-52.0,21.333333333333332
-52.0,23.333333333333332
-52.0,22.0
-52.0,22.0
-52.0,23.333333333333332
-52.0,17.0
-52.0,22.333333333333332
-52.0,21.666666666666668
-52.0,22.333333333333332
-52.0,24.333333333333332
-52.0,21.0
-52.0,21.333333333333332
-52.0,24.333333333333332
-52.0,21.0
-52.0,22.0
-52.0,22.666666666666668
-52.0,20.666666666666668
-52.0,21.333333333333332
-52.0,24.666666666666668
-52.0,23.666666666666668
-52.0,17.333333333333332
-52.0,22.333333333333332
-52.0,22.666666666666668
-52.0,23.0
-52.0,23.666666666666668
-52.0,24.333333333333332
-52.0,24.666666666666668
-52.0,19.333333333333332
-52.0,18.333333333333332
-52.0,23.333333333333332
-52.0,23.333333333333332
-52.0,22.0
-52.0,23.333333333333332
-52.0,18.666666666666668
-52.0,22.666666666666668
-52.0,24.666666666666668
-52.0,19.333333333333332
-52.0,24.666666666666668
-52.0,24.333333333333332
-52.0,24.666666666666668
-52.0,19.0
-52.0,24.0
-52.0,24.333333333333332
-52.0,23.0
-52.0,23.333333333333332
-52.0,22.333333333333332
-52.0,25.333333333333332
-52.0,23.333333333333332
-52.0,19.0
-52.0,22.666666666666668
-52.0,20.0
-52.0,24.333333333333332
-52.0,23.333333333333332
-52.0,24.0
-52.0,24.666666666666668
-52.0,22.666666666666668
-52.0,24.333333333333332
-52.0,21.666666666666668
-52.0,24.333333333333332
-52.0,24.333333333333332
-52.0,25.0
-52.0,23.0
-52.0,22.0
-52.0,20.666666666666668
-52.0,21.333333333333332
-52.0,24.666666666666668
-52.0,20.666666666666668
-52.0,20.0
-52.0,21.666666666666668
-52.0,25.0
-52.0,22.0
-52.0,21.333333333333332
-52.0,22.0
-52.0,23.333333333333332
-52.0,23.333333333333332
-52.0,22.0
-52.0,21.333333333333332
-52.0,23.666666666666668
-52.0,23.0
-52.0,23.0
-52.0,23.666666666666668
-52.0,24.333333333333332
-52.0,21.0
-52.0,24.333333333333332
-52.0,20.333333333333332
-52.0,24.333333333333332
-52.0,22.666666666666668
-52.0,22.0
-52.0,24.666666666666668
-52.0,22.666666666666668
-52.0,19.666666666666668
-52.0,23.333333333333332
-52.0,20.0
-52.0,25.333333333333332
-52.0,23.0
-52.0,19.666666666666668
-52.0,20.0
-52.0,22.666666666666668
-52.0,22.333333333333332
-52.0,20.333333333333332
-52.0,20.333333333333332
-52.0,19.666666666666668
-52.0,22.666666666666668
-52.0,19.333333333333332
-52.0,24.333333333333332
-52.0,20.333333333333332
-52.0,24.0
-52.0,22.333333333333332
-52.0,24.666666666666668
-52.0,22.666666666666668
-52.0,24.666666666666668
-52.0,23.0
-52.0,25.0
-52.0,24.333333333333332
-52.0,21.333333333333332
-52.0,24.666666666666668
-52.0,22.666666666666668
-52.0,20.333333333333332
-52.0,19.333333333333332
-52.0,23.333333333333332
-52.0,20.0
-52.0,22.333333333333332
-52.0,22.333333333333332
-52.0,24.0
-52.0,20.666666666666668
-52.0,23.0
-52.0,21.666666666666668
-52.0,22.666666666666668
-52.0,19.0
-52.0,20.333333333333332
-52.0,24.0
-52.0,22.333333333333332
-52.0,22.666666666666668
-52.0,20.0
-52.0,22.333333333333332
-52.0,24.333333333333332
-52.0,23.0
-52.0,22.333333333333332
-52.0,22.666666666666668
-52.0,23.0
-52.0,22.0
-52.0,24.0
-52.0,22.0
-52.0,22.333333333333332
-52.0,23.333333333333332
-52.0,22.0
-52.0,22.666666666666668
-52.0,23.333333333333332
-52.0,24.0
-52.0,25.0
-52.0,20.333333333333332
-52.0,25.333333333333332
-52.0,24.333333333333332
-52.0,19.333333333333332
-52.0,25.0
-52.0,22.333333333333332
-52.0,24.0
-52.0,21.333333333333332
-52.0,24.666666666666668
-52.0,24.0
-52.0,21.333333333333332
-52.0,23.666666666666668
-52.0,22.333333333333332
-52.0,24.666666666666668
-52.0,25.666666666666668
-52.0,19.333333333333332
-52.0,18.666666666666668
-52.0,24.666666666666668
-52.0,22.666666666666668
-52.0,25.333333333333332
-52.0,24.0
-52.0,24.333333333333332
-52.0,21.666666666666668
-52.0,23.333333333333332
-52.0,21.333333333333332
-52.0,24.666666666666668
-52.0,24.0
-52.0,22.333333333333332
-52.0,19.333333333333332
-52.0,25.333333333333332
-52.0,23.0
-52.0,20.0
-52.0,22.666666666666668
-52.0,22.333333333333332
-52.0,22.333333333333332
-52.0,23.666666666666668
-52.0,18.333333333333332
-52.0,18.666666666666668
-52.0,19.333333333333332
-52.0,22.0
-52.0,21.666666666666668
-52.0,22.666666666666668
-52.0,22.333333333333332
-52.0,22.0
-52.0,24.666666666666668
-52.0,24.666666666666668
-52.0,24.666666666666668
-52.0,18.666666666666668
-52.0,21.666666666666668
-52.0,24.0
-52.0,23.0
-52.0,24.666666666666668
-52.0,22.333333333333332
-52.0,22.0
-52.0,23.333333333333332
-52.0,21.0
-52.0,21.666666666666668
-52.0,25.666666666666668
-52.0,17.333333333333332
-52.0,18.333333333333332
-52.0,26.0
-52.0,24.666666666666668
-52.0,23.0
-52.0,21.666666666666668
-52.0,21.0
-52.0,19.666666666666668
-52.0,20.0
-52.0,22.0
-52.0,22.333333333333332
-52.0,24.333333333333332
-52.0,22.333333333333332
-52.0,24.333333333333332
-52.0,25.333333333333332
-52.0,24.0
-52.0,22.0
-52.0,21.666666666666668
-52.0,23.0
-52.0,25.333333333333332
-52.0,24.666666666666668
-52.0,21.666666666666668
-52.0,19.666666666666668
-52.0,23.333333333333332
-52.0,24.666666666666668
-52.0,21.666666666666668
-52.0,20.333333333333332
-52.0,20.0
-52.0,17.666666666666668
-52.0,23.666666666666668
-52.0,20.333333333333332
-52.0,25.0
-52.0,22.333333333333332
-52.0,17.333333333333332
-52.0,24.333333333333332
-52.0,21.333333333333332
-52.0,24.0
-52.0,21.333333333333332
-52.0,22.0
-52.0,23.0
-52.0,22.333333333333332
-52.0,22.0
-52.0,24.666666666666668
-52.0,21.666666666666668
-52.0,24.666666666666668
-52.0,22.333333333333332
-52.0,24.0
-52.0,23.0
-52.0,23.0
-52.0,21.666666666666668
-52.0,20.666666666666668
-52.0,25.0
-52.0,19.666666666666668
-52.0,24.0
-52.0,18.666666666666668
-52.0,21.0
-52.0,17.666666666666668
-52.0,22.666666666666668
-52.0,23.666666666666668
-52.0,24.0
-52.0,20.0
-52.0,21.0
-52.0,23.666666666666668
-52.0,20.333333333333332
-52.0,20.333333333333332
-52.0,24.333333333333332
-52.0,22.0
-52.0,22.333333333333332
-52.0,25.0
-52.0,23.333333333333332
-52.0,21.666666666666668
-52.0,23.666666666666668
-52.0,24.0
-52.0,24.333333333333332
-59.0,24.0
-59.0,23.666666666666668
-59.0,22.333333333333332
-59.0,22.333333333333332
-59.0,24.666666666666668
-59.0,25.333333333333332
-59.0,22.0
-59.0,22.666666666666668
-59.0,24.666666666666668
-59.0,24.666666666666668
-59.0,17.0
-59.0,25.0
-59.0,17.666666666666668
-59.0,21.666666666666668
-59.0,24.666666666666668
-59.0,25.0
-59.0,20.666666666666668
-59.0,24.0
-59.0,24.333333333333332
-59.0,22.0
-59.0,22.666666666666668
-59.0,21.666666666666668
-59.0,21.666666666666668
-59.0,22.333333333333332
-59.0,20.333333333333332
-59.0,25.0
-59.0,22.0
-59.0,20.333333333333332
-59.0,25.333333333333332
-59.0,17.666666666666668
-59.0,22.0
-59.0,22.333333333333332
-59.0,22.0
-59.0,21.666666666666668
-59.0,24.333333333333332
-59.0,23.0
-59.0,20.666666666666668
-59.0,22.333333333333332
-59.0,20.0
-59.0,23.666666666666668
-59.0,21.666666666666668
-59.0,25.0
-59.0,24.666666666666668
-59.0,22.666666666666668
-59.0,22.333333333333332
-59.0,25.0
-59.0,24.666666666666668
-59.0,20.0
-59.0,20.666666666666668
-59.0,22.666666666666668
-59.0,19.666666666666668
-59.0,21.0
-59.0,23.666666666666668
-59.0,22.333333333333332
-59.0,23.333333333333332
-59.0,22.0
-59.0,23.0
-59.0,20.666666666666668
-59.0,21.666666666666668
-59.0,23.333333333333332
-59.0,24.333333333333332
-59.0,21.666666666666668
-59.0,22.0
-59.0,24.0
-59.0,24.333333333333332
-59.0,22.333333333333332
-59.0,22.666666666666668
-59.0,25.0
-59.0,22.333333333333332
-59.0,17.333333333333332
-59.0,20.0
-59.0,24.333333333333332
-59.0,24.333333333333332
-59.0,24.333333333333332
-59.0,24.333333333333332
-59.0,21.666666666666668
-59.0,16.333333333333332
-59.0,19.333333333333332
-59.0,23.333333333333332
-59.0,24.333333333333332
-59.0,23.0
-59.0,23.666666666666668
-59.0,24.333333333333332
-59.0,25.0
-59.0,20.333333333333332
-59.0,22.333333333333332
-59.0,19.333333333333332
-59.0,22.0
-59.0,19.666666666666668
-59.0,24.0
-59.0,22.0
-59.0,20.333333333333332
-59.0,25.666666666666668
-59.0,20.0
-59.0,22.666666666666668
-59.0,23.666666666666668
-59.0,22.0
-59.0,22.333333333333332
-59.0,23.0
-59.0,22.0
-59.0,23.333333333333332
-59.0,24.333333333333332
-59.0,22.666666666666668
-59.0,23.333333333333332
-59.0,21.0
-59.0,23.666666666666668
-59.0,20.0
-59.0,22.666666666666668
-59.0,21.666666666666668
-59.0,21.0
-59.0,22.0
-59.0,22.333333333333332
-59.0,24.666666666666668
-59.0,24.333333333333332
-59.0,21.0
-59.0,20.666666666666668
-59.0,24.333333333333332
-59.0,22.0
-59.0,20.333333333333332
-59.0,19.333333333333332
-59.0,22.666666666666668
-59.0,19.666666666666668
-59.0,22.666666666666668
-59.0,25.0
-59.0,20.0
-59.0,19.666666666666668
-59.0,23.333333333333332
-59.0,22.333333333333332
-59.0,22.333333333333332
-59.0,24.666666666666668
-59.0,24.666666666666668
-59.0,22.333333333333332
-59.0,24.666666666666668
-59.0,24.333333333333332
-59.0,19.0
-59.0,21.666666666666668
-59.0,20.333333333333332
-59.0,22.333333333333332
-59.0,17.333333333333332
-59.0,25.0
-59.0,22.666666666666668
-59.0,22.0
-59.0,21.666666666666668
-59.0,22.0
-59.0,23.666666666666668
-59.0,23.333333333333332
-59.0,25.0
-59.0,18.0
-59.0,24.333333333333332
-59.0,19.666666666666668
-59.0,24.0
-59.0,22.666666666666668
-59.0,24.333333333333332
-59.0,23.666666666666668
-59.0,22.0
-59.0,24.0
-59.0,22.333333333333332
-59.0,22.0
-59.0,22.333333333333332
-59.0,23.0
-59.0,19.666666666666668
-59.0,22.333333333333332
-59.0,24.333333333333332
-59.0,22.333333333333332
-59.0,24.0
-59.0,23.666666666666668
-59.0,25.666666666666668
-59.0,21.666666666666668
-59.0,23.666666666666668
-59.0,24.0
