,0
4829,-35
4830,-31
4831,-28
4832,-34
4833,-29
4834,-31
4835,-28
4836,-33
4837,-29
4838,-27
4839,-29
4840,-28
4841,-27
4842,-27
4843,-29
4844,-33
4845,-28
4846,-28
4847,-28
4848,-28
4849,-28
4850,-30
4851,-27
4852,-29
4853,-39
4854,-27
4855,-28
4856,-27
4857,-31
4858,-29
4859,-30
4860,-28
4861,-34
4862,-29
4863,-31
4864,-27
4865,-31
4866,-28
4867,-27
4868,-33
4869,-33
4870,-28
4871,-35
4872,-34
4873,-31
4874,-32
4875,-29
4876,-31
4877,-27
4878,-30
4879,-32
4880,-30
4881,-27
4882,-33
4883,-32
4884,-28
4885,-31
4886,-29
4887,-29
4888,-28
4889,-34
4890,-32
4891,-27
4892,-27
4893,-29
4894,-29
4895,-28
4896,-30
4897,-28
4898,-29
4899,-29
4900,-30
4901,-27
4902,-29
4903,-32
4904,-35
4905,-30
4906,-30
4907,-34
4908,-30
4909,-33
4910,-29
4911,-31
4912,-28
4913,-28
4914,-35
4915,-32
4916,-29
4917,-29
4918,-31
4919,-32
4920,-27
4921,-27
4922,-31
4923,-29
4924,-29
4925,-28
4926,-27
4927,-29
4928,-30
4929,-29
4930,-30
4931,-31
4932,-28
4933,-29
4934,-27
4935,-27
4936,-27
4937,-27
4938,-27
4939,-33
4940,-30
4941,-30
4942,-35
4943,-27
4944,-27
4945,-27
4946,-30
4947,-33
4948,-27
4949,-34
4950,-29
4951,-31
4952,-27
4953,-35
4954,-27
4955,-34
4956,-33
4957,-29
4958,-28
4959,-43
4960,-33
4961,-33
4962,-30
4963,-33
4964,-31
4965,-27
4966,-29
4967,-29
4968,-27
4969,-35
4970,-27
4971,-29
4972,-33
4973,-33
4974,-27
4975,-31
4976,-31
4977,-29
4978,-29
4979,-35
4980,-33
4981,-30
4982,-28
4983,-29
4984,-28
4985,-30
4986,-28
4987,-29
4988,-33
4989,-30
4990,-30
4991,-27
4992,-34
4993,-34
4994,-29
4995,-32
4996,-28
4997,-32
4998,-33
4999,-27
5000,-34
5001,-30
5002,-31
5003,-28
5004,-27
5005,-36
5006,-27
5007,-27
5008,-28
5009,-35
5010,-31
5011,-33
5012,-28
5013,-27
5014,-28
5015,-29
5016,-30
5017,-30
5018,-29
5019,-28
5020,-37
5021,-28
5022,-31
5023,-29
5024,-29
5025,-32
5026,-32
5027,-29
5028,-110
5029,-30
5030,-32
5031,-30
5032,-29
5033,-31
5034,-31
5035,-29
5036,-33
5037,-35
5038,-30
5039,-27
5040,-35
5041,-29
5042,-27
5043,-28
5044,-30
5045,-29
5046,-34
5047,-31
5048,-29
5049,-30
5050,-27
5051,-28
5052,-29
5053,-34
5054,-30
5055,-29
5056,-29
5057,-27
5058,-32
5059,-36
5060,-29
5061,-27
5062,-34
5063,-29
5064,-31
5065,-29
5066,-33
5067,-27
5068,-32
5069,-28
5070,-31
5071,-31
5072,-29
5073,-31
5074,-32
5075,-29
5076,-31
5077,-28
5078,-28
5079,-27
5080,-38
5081,-31
5082,-35
5083,-29
5084,-36
5085,-28
5086,-28
5087,-32
5088,-37
5089,-32
5090,-30
5091,-33
5092,-29
5093,-27
5094,-27
5095,-35
5096,-27
5097,-37
5098,-33
5099,-34
5100,-28
5101,-31
5102,-32
5103,-33
5104,-27
5105,-29
5106,-29
5107,-37
5108,-32
5109,-37
5110,-29
5111,-29
5112,-31
5113,-28
5114,-31
5115,-30
5116,-29
5117,-108
5118,-31
5119,-27
5120,-31
5121,-33
5122,-30
5123,-36
5124,-28
5125,-27
5126,-27
5127,-28
5128,-32
5129,-31
5130,-31
5131,-30
5132,-29
5133,-27
5134,-31
5135,-27
5136,-27
5137,-27
5138,-33
5139,-30
5140,-29
5141,-29
5142,-31
5143,-33
5144,-33
5145,-33
5146,-31
5147,-28
5148,-36
5149,-27
5150,-27
5151,-31
5152,-29
5153,-31
5154,-32
5155,-36
5156,-30
5157,-28
5158,-31
5159,-27
5160,-30
5161,-31
5162,-34
5163,-29
5164,-31
5165,-27
5166,-32
5167,-30
5168,-33
5169,-29
5170,-29
5171,-39
5172,-31
5173,-29
5174,-28
5175,-27
5176,-30
5177,-29
5178,-27
5179,-30
5180,-36
5181,-29
5182,-30
5183,-31
5184,-27
5185,-34
5186,-29
5187,-32
5188,-35
5189,-30
5190,-28
5191,-29
5192,-33
5193,-27
5194,-28
5195,-30
5196,-29
5197,-31
5198,-30
5199,-29
5200,-27
5201,-30
5202,-30
5203,-35
5204,-33
5205,-28
5206,-33
5207,-32
5208,-30
5209,-33
5210,-29
5211,-28
5212,-32
5213,-27
5214,-33
5215,-29
5216,-31
5217,-34
5218,-31
5219,-38
5220,-29
5221,-29
5222,-31
5223,-33
5224,-29
5225,-27
5226,-29
5227,-32
5228,-32
5229,-28
5230,-27
5231,-29
5232,-33
5233,-33
5234,-28
5235,-27
5236,-27
5237,-27
5238,-30
5239,-30
5240,-28
5241,-28
5242,-29
5243,-30
5244,-30
5245,-32
5246,-32
5247,-30
5248,-28
5249,-27
5250,-27
5251,-33
5252,-27
5253,-29
5254,-33
5255,-34
5256,-32
5257,-35
5258,-29
5259,-30
5260,-28
5261,-28
5262,-29
5263,-31
5264,-29
5265,-28
5266,-30
5267,-32
5268,-30
5269,-29
5270,-27
5271,-29
5272,-27
5273,-29
5274,-32
5275,-31
5276,-34
5277,-31
5278,-30
5279,-27
5280,-109
5281,-30
5282,-31
5283,-27
5284,-33
5285,-27
5286,-31
5287,-29
5288,-36
5289,-30
5290,-29
5291,-30
5292,-29
5293,-31
5294,-30
5295,-28
5296,-29
5297,-35
5298,-29
5299,-29
5300,-31
5301,-30
5302,-30
5303,-35
5304,-29
5305,-33
5306,-35
5307,-28
5308,-31
5309,-29
5310,-27
5311,-29
5312,-29
5313,-37
5314,-29
5315,-28
5316,-27
5317,-29
5318,-27
5319,-29
5320,-29
5321,-27
5322,-31
5323,-29
5324,-34
5325,-28
5326,-30
5327,-31
5328,-27
5329,-30
5330,-32
5331,-31
5332,-30
5333,-29
5334,-34
5335,-33
5336,-27
5337,-28
5338,-33
5339,-28
5340,-29
5341,-33
5342,-28
5343,-28
5344,-30
5345,-31
5346,-28
5347,-29
5348,-31
5349,-38
5350,-31
5351,-29
5352,-29
5353,-29
5354,-27
5355,-31
5356,-31
5357,-32
5358,-27
5359,-36
5360,-31
5361,-27
5362,-31
5363,-37
5364,-30
5365,-29
5366,-32
5367,-34
5368,-34
5369,-31
5370,-28
5371,-27
5372,-27
5373,-28
5374,-27
5375,-31
5376,-28
5377,-29
5378,-28
5379,-33
5380,-28
5381,-27
5382,-27
5383,-31
5384,-29
5385,-30
5386,-28
5387,-28
5388,-32
5389,-32
5390,-28
5391,-29
5392,-33
5393,-38
5394,-28
5395,-31
5396,-29
5397,-31
5398,-27
5399,-34
5400,-27
5401,-32
5402,-37
5403,-29
5404,-27
5405,-28
5406,-31
5407,-30
5408,-27
5409,-33
5410,-31
5411,-29
5412,-32
5413,-29
5414,-30
5415,-32
5416,-27
5417,-27
5418,-34
5419,-31
5420,-28
5421,-28
5422,-37
5423,-31
5424,-27
5425,-34
5426,-29
5427,-33
5428,-31
5429,-33
5430,-34
5431,-27
5432,-34
5433,-27
5434,-29
5435,-31
5436,-29
5437,-29
5438,-29
5439,-27
5440,-28
5441,-29
5442,-35
5443,-30
5444,-33
5445,-30
5446,-27
5447,-29
5448,-33
5449,-30
5450,-31
5451,-34
5452,-30
5453,-32
5454,-29
5455,-35
5456,-32
5457,-34
5458,-34
5459,-29
5460,-35
5461,-28
5462,-28
5463,-29
5464,-32
5465,-29
5466,-35
5467,-29
5468,-32
5469,-31
5470,-31
5471,-35
5472,-29
5473,-27
5474,-29
5475,-27
5476,-32
5477,-31
5478,-31
5479,-33
5480,-31
5481,-33
5482,-34
5483,-33
5484,-27
5485,-33
5486,-31
5487,-28
5488,-28
5489,-27
5490,-31
5491,-32
5492,-30
5493,-32
5494,-31
5495,-29
5496,-32
5497,-28
5498,-34
5499,-29
5500,-29
5501,-29
5502,-29
5503,-27
5504,-27
5505,-29
5506,-27
5507,-33
5508,-29
5509,-35
5510,-29
5511,-33
5512,-27
5513,-29
5514,-27
5515,-29
5516,-29
5517,-30
5518,-28
5519,-29
5520,-31
5521,-34
5522,-27
5523,-29
5524,-29
5525,-32
5526,-27
5527,-31
5528,-27
5529,-27
5530,-29
5531,-28
5532,-28
5533,-30
5534,-29
5535,-32
5536,-30
5537,-29
5538,-29
5539,-31
5540,-33
5541,-31
5542,-31
5543,-27
5544,-33
5545,-29
5546,-31
5547,-30
5548,-32
5549,-30
5550,-28
5551,-32
5552,-27
5553,-30
5554,-29
5555,-29
5556,-30
5557,-28
5558,-29
5559,-30
5560,-27
5561,-31
5562,-30
5563,-32
5564,-28
5565,-33
5566,-27
5567,-33
5568,-29
5569,-35
5570,-34
5571,-33
5572,-30
5573,-29
5574,-27
5575,-33
5576,-30
5577,-31
5578,-31
5579,-29
5580,-31
5581,-27
5582,-30
5583,-27
5584,-30
5585,-30
5586,-29
5587,-35
5588,-27
5589,-28
5590,-29
5591,-28
5592,-29
5593,-31
5594,-38
5595,-31
5596,-29
5597,-29
5598,-27
5599,-27
5600,-27
5601,-29
5602,-30
5603,-35
5604,-29
5605,-28
5606,-32
5607,-29
5608,-29
5609,-29
5610,-30
5611,-28
5612,-31
5613,-30
5614,-29
5615,-32
5616,-29
5617,-27
5618,-30
5619,-32
5620,-31
5621,-31
5622,-28
5623,-32
5624,-29
5625,-27
5626,-28
5627,-32
5628,-30
5629,-37
5630,-31
5631,-30
5632,-30
5633,-28
5634,-27
5635,-29
5636,-31
5637,-29
5638,-30
5639,-27
5640,-27
5641,-30
5642,-30
5643,-30
5644,-29
5645,-33
5646,-35
5647,-27
5648,-28
5649,-32
5650,-34
5651,-28
5652,-29
5653,-27
5654,-35
5655,-30
5656,-27
5657,-35
5658,-27
5659,-32
5660,-27
5661,-29
5662,-31
5663,-28
5664,-28
5665,-27
5666,-30
5667,-27
5668,-27
5669,-29
5670,-29
5671,-31
5672,-30
5673,-33
5674,-28
5675,-33
5676,-36
5677,-29
5678,-33
5679,-27
5680,-30
5681,-29
5682,-27
5683,-30
5684,-35
5685,-28
5686,-27
5687,-27
5688,-31
5689,-32
5690,-33
5691,-27
5692,-29
5693,-29
5694,-29
5695,-27
5696,-29
5697,-30
5698,-30
5699,-28
5700,-27
5701,-30
5702,-32
5703,-28
5704,-29
5705,-27
5706,-29
5707,-27
5708,-27
5709,-29
5710,-31
5711,-29
5712,-29
5713,-30
5714,-29
5715,-30
5716,-30
5717,-28
5718,-32
5719,-36
5720,-31
5721,-31
5722,-27
5723,-29
5724,-27
5725,-32
5726,-36
5727,-29
5728,-29
5729,-30
5730,-28
5731,-28
5732,-27
5733,-29
5734,-34
5735,-28
5736,-31
5737,-33
5738,-27
5739,-28
5740,-31
5741,-34
5742,-32
5743,-29
5744,-30
5745,-29
5746,-27
5747,-27
5748,-31
5749,-33
5750,-29
5751,-29
5752,-30
5753,-30
5754,-27
5755,-32
5756,-33
5757,-28
5758,-29
5759,-28
5760,-32
5761,-27
5762,-33
5763,-33
5764,-33
5765,-27
5766,-29
5767,-33
5768,-31
5769,-29
5770,-32
5771,-30
5772,-33
5773,-30
5774,-33
5775,-29
5776,-27
5777,-30
5778,-28
5779,-33
5780,-35
5781,-29
5782,-27
5783,-28
5784,-27
5785,-29
5786,-28
5787,-27
5788,-29
5789,-27
5790,-30
5791,-30
5792,-29
5793,-27
5794,-27
5795,-31
5796,-31
5797,-27
5798,-32
5799,-28
5800,-30
5801,-30
5802,-32
5803,-27
5804,-27
5805,-35
5806,-32
5807,-31
5808,-27
5809,-30
5810,-27
5811,-27
5812,-29
5813,-31
5814,-28
5815,-27
5816,-33
5817,-29
5818,-31
5819,-32
5820,-31
5821,-28
5822,-29
5823,-30
5824,-31
5825,-29
5826,-27
5827,-34
5828,-27
5829,-35
5830,-27
5831,-33
5832,-27
5833,-31
5834,-27
5835,-27
5836,-30
5837,-32
5838,-31
5839,-30
5840,-32
5841,-29
5842,-33
5843,-28
5844,-27
5845,-28
5846,-27
5847,-34
5848,-30
5849,-30
5850,-29
5851,-34
5852,-33
5853,-27
5854,-27
5855,-27
5856,-29
5857,-30
5858,-108
5859,-32
5860,-34
5861,-34
5862,-27
5863,-31
5864,-29
5865,-28
5866,-31
5867,-28
5868,-29
5869,-31
5870,-29
5871,-31
5872,-31
5873,-27
5874,-29
5875,-28
5876,-34
5877,-32
5878,-27
5879,-28
5880,-29
5881,-29
5882,-30
5883,-28
5884,-29
5885,-28
5886,-30
5887,-29
5888,-29
5889,-40
5890,-31
5891,-27
5892,-32
5893,-27
5894,-28
5895,-28
5896,-27
5897,-31
5898,-29
5899,-29
5900,-33
5901,-31
5902,-29
5903,-33
5904,-27
5905,-33
5906,-32
5907,-28
5908,-34
5909,-30
5910,-30
5911,-29
5912,-29
5913,-36
5914,-30
5915,-32
5916,-30
5917,-34
5918,-31
5919,-107
5920,-30
5921,-33
5922,-31
5923,-29
5924,-34
5925,-33
5926,-28
5927,-32
5928,-27
5929,-27
5930,-32
5931,-29
5932,-34
5933,-29
5934,-31
5935,-31
5936,-31
5937,-27
5938,-30
5939,-29
5940,-33
5941,-29
5942,-29
5943,-29
5944,-34
5945,-27
5946,-35
5947,-31
5948,-30
5949,-31
5950,-32
5951,-27
5952,-29
5953,-28
5954,-34
5955,-27
5956,-33
5957,-33
5958,-27
5959,-29
5960,-31
5961,-31
5962,-29
5963,-35
5964,-32
5965,-33
5966,-35
5967,-27
5968,-30
5969,-31
5970,-30
5971,-32
5972,-31
5973,-35
5974,-39
5975,-31
5976,-29
5977,-29
5978,-29
5979,-27
5980,-27
5981,-30
5982,-29
5983,-28
5984,-30
5985,-29
5986,-30
5987,-33
5988,-27
5989,-31
5990,-34
5991,-29
5992,-27
5993,-29
5994,-28
5995,-31
5996,-34
5997,-30
5998,-33
5999,-28
6000,-29
6001,-30
6002,-29
6003,-28
6004,-31
6005,-29
6006,-31
6007,-28
6008,-29
6009,-27
6010,-29
6011,-34
6012,-29
6013,-29
6014,-33
6015,-29
6016,-29
6017,-33
6018,-30
6019,-37
6020,-29
6021,-31
6022,-32
6023,-31
6024,-31
6025,-35
6026,-35
6027,-27
6028,-31
6029,-31
6030,-27
6031,-29
6032,-32
6033,-32
6034,-29
6035,-29
6036,-30
6037,-33
6038,-31
6039,-29
6040,-32
6041,-30
6042,-32
6043,-29
6044,-36
6045,-27
6046,-32
6047,-29
6048,-28
6049,-33
6050,-30
6051,-33
6052,-29
6053,-27
6054,-27
6055,-30
6056,-31
6057,-29
6058,-31
6059,-33
6060,-33
6061,-31
6062,-29
6063,-27
6064,-31
6065,-30
6066,-29
6067,-29
6068,-32
6069,-32
6070,-31
6071,-29
6072,-31
6073,-27
6074,-33
6075,-34
6076,-27
6077,-30
6078,-27
6079,-32
6080,-33
6081,-31
6082,-27
6083,-29
6084,-27
6085,-30
6086,-29
6087,-29
6088,-29
6089,-29
6090,-34
6091,-30
6092,-27
6093,-28
6094,-27
6095,-34
6096,-32
6097,-29
6098,-27
6099,-31
6100,-32
6101,-31
6102,-31
6103,-30
6104,-29
6105,-27
6106,-38
6107,-29
6108,-31
6109,-30
6110,-30
6111,-32
6112,-29
6113,-27
6114,-28
6115,-32
6116,-28
6117,-33
6118,-27
6119,-30
6120,-30
6121,-27
6122,-33
6123,-28
6124,-29
6125,-29
6126,-28
6127,-30
6128,-33
6129,-27
6130,-30
6131,-32
6132,-31
6133,-30
6134,-29
6135,-30
6136,-33
6137,-29
6138,-31
6139,-41
6140,-34
6141,-31
6142,-27
6143,-29
6144,-28
6145,-33
6146,-32
6147,-30
6148,-29
6149,-31
6150,-29
6151,-27
6152,-29
6153,-32
6154,-31
6155,-29
6156,-30
6157,-38
6158,-27
6159,-30
6160,-31
6161,-27
6162,-30
6163,-27
6164,-30
6165,-29
6166,-27
6167,-33
6168,-30
6169,-29
6170,-27
6171,-28
6172,-29
6173,-27
6174,-33
6175,-30
6176,-36
6177,-28
6178,-28
6179,-35
6180,-31
6181,-31
6182,-28
6183,-27
6184,-29
6185,-34
6186,-31
6187,-37
6188,-27
6189,-32
6190,-27
6191,-34
6192,-29
6193,-29
6194,-31
6195,-31
6196,-28
6197,-29
6198,-34
6199,-27
6200,-27
6201,-37
6202,-29
6203,-30
6204,-34
6205,-27
6206,-33
6207,-29
6208,-34
6209,-32
6210,-30
6211,-36
6212,-29
6213,-27
6214,-28
6215,-31
6216,-29
6217,-29
6218,-30
6219,-32
6220,-31
6221,-29
6222,-28
6223,-38
6224,-31
6225,-34
6226,-31
6227,-30
6228,-29
6229,-31
6230,-28
6231,-30
6232,-29
6233,-27
6234,-29
6235,-27
6236,-28
6237,-30
6238,-31
6239,-29
6240,-30
6241,-34
6242,-32
6243,-33
6244,-32
6245,-30
6246,-34
6247,-29
6248,-29
6249,-29
6250,-29
6251,-27
6252,-29
6253,-31
6254,-33
6255,-33
6256,-32
6257,-27
6258,-30
6259,-27
6260,-27
6261,-28
6262,-32
6263,-31
6264,-31
6265,-27
6266,-31
6267,-36
6268,-31
6269,-27
6270,-32
6271,-29
6272,-33
6273,-39
6274,-29
6275,-32
6276,-29
6277,-31
6278,-33
6279,-31
6280,-30
6281,-33
6282,-31
6283,-27
6284,-27
6285,-35
6286,-29
6287,-28
6288,-28
6289,-27
6290,-31
6291,-27
6292,-34
6293,-30
6294,-28
6295,-29
6296,-32
6297,-34
6298,-28
6299,-27
6300,-27
6301,-27
6302,-34
6303,-29
6304,-29
6305,-29
6306,-28
6307,-34
6308,-29
6309,-28
6310,-27
6311,-32
6312,-28
6313,-33
6314,-27
6315,-30
6316,-32
6317,-28
6318,-31
6319,-28
6320,-29
6321,-31
6322,-32
6323,-31
6324,-27
6325,-35
6326,-39
6327,-31
6328,-31
6329,-29
6330,-28
6331,-33
6332,-27
6333,-28
6334,-33
6335,-28
6336,-29
6337,-30
6338,-36
6339,-31
6340,-29
6341,-32
6342,-29
6343,-29
6344,-29
6345,-31
6346,-32
6347,-28
6348,-31
6349,-27
6350,-34
6351,-27
6352,-29
6353,-27
6354,-30
6355,-29
6356,-30
6357,-27
6358,-27
6359,-28
6360,-32
6361,-29
6362,-29
6363,-34
6364,-27
6365,-28
6366,-33
6367,-33
6368,-31
6369,-30
6370,-33
6371,-29
6372,-27
6373,-27
6374,-29
6375,-32
6376,-30
6377,-27
6378,-31
6379,-32
6380,-29
6381,-33
6382,-31
6383,-31
6384,-31
6385,-30
6386,-27
6387,-31
6388,-29
6389,-28
6390,-36
6391,-31
6392,-29
6393,-30
6394,-27
6395,-31
6396,-27
6397,-27
6398,-28
6399,-30
6400,-27
6401,-30
6402,-27
6403,-31
6404,-30
6405,-32
6406,-29
6407,-30
6408,-29
6409,-31
6410,-28
6411,-30
6412,-27
6413,-34
6414,-29
6415,-31
6416,-28
6417,-30
6418,-28
6419,-29
6420,-33
6421,-29
6422,-39
6423,-28
6424,-29
6425,-27
6426,-33
6427,-35
6428,-29
6429,-28
6430,-32
6431,-109
6432,-35
6433,-27
6434,-29
6435,-31
6436,-27
6437,-33
6438,-31
6439,-28
6440,-28
6441,-29
6442,-29
6443,-31
6444,-31
6445,-29
6446,-27
6447,-28
6448,-29
6449,-32
6450,-33
6451,-28
6452,-30
6453,-31
6454,-31
6455,-27
6456,-27
6457,-28
6458,-28
6459,-33
6460,-28
6461,-33
6462,-35
6463,-28
6464,-36
6465,-32
6466,-27
6467,-35
6468,-29
6469,-31
6470,-34
6471,-31
6472,-30
6473,-30
6474,-30
6475,-29
6476,-27
6477,-29
6478,-28
6479,-29
6480,-33
6481,-28
6482,-28
6483,-31
6484,-31
6485,-29
6486,-27
6487,-28
6488,-30
6489,-28
6490,-27
6491,-29
6492,-29
6493,-29
6494,-107
6495,-34
6496,-34
6497,-31
6498,-35
6499,-33
6500,-29
6501,-29
6502,-30
6503,-30
6504,-29
6505,-30
6506,-35
6507,-30
6508,-31
6509,-29
6510,-32
6511,-34
6512,-27
6513,-27
6514,-30
6515,-27
6516,-33
6517,-27
6518,-30
6519,-29
6520,-29
6521,-30
6522,-35
6523,-33
6524,-35
6525,-31
6526,-30
6527,-34
6528,-30
6529,-29
6530,-32
6531,-34
6532,-27
6533,-38
6534,-30
6535,-29
6536,-34
6537,-29
6538,-36
6539,-29
6540,-27
6541,-30
6542,-34
6543,-35
6544,-33
6545,-27
6546,-29
6547,-29
6548,-29
6549,-32
6550,-29
6551,-30
6552,-29
6553,-31
6554,-31
6555,-28
6556,-29
6557,-27
6558,-29
6559,-30
6560,-27
6561,-32
6562,-32
6563,-34
6564,-31
6565,-31
6566,-31
6567,-28
6568,-32
6569,-31
6570,-34
6571,-27
6572,-37
6573,-31
6574,-29
6575,-30
6576,-31
6577,-41
6578,-37
6579,-28
6580,-28
6581,-33
6582,-32
6583,-30
6584,-29
6585,-27
6586,-27
6587,-27
6588,-29
6589,-39
6590,-27
6591,-31
6592,-33
6593,-31
6594,-28
6595,-31
6596,-32
6597,-29
6598,-29
6599,-30
6600,-31
6601,-33
6602,-27
6603,-34
6604,-38
6605,-29
6606,-31
6607,-31
6608,-29
6609,-29
6610,-29
6611,-31
6612,-30
6613,-31
6614,-29
6615,-33
6616,-31
6617,-29
6618,-32
6619,-33
6620,-29
6621,-28
6622,-28
6623,-32
6624,-29
6625,-32
6626,-29
6627,-29
6628,-27
6629,-34
6630,-29
6631,-27
6632,-28
6633,-30
6634,-35
6635,-33
6636,-31
6637,-30
6638,-31
6639,-27
6640,-38
6641,-30
6642,-32
6643,-28
6644,-28
6645,-29
6646,-31
6647,-28
6648,-29
6649,-32
6650,-35
6651,-29
6652,-30
6653,-28
6654,-33
6655,-29
6656,-28
6657,-29
6658,-27
6659,-29
6660,-31
6661,-34
6662,-29
6663,-113
6664,-35
6665,-30
6666,-28
6667,-32
6668,-42
6669,-28
6670,-29
6671,-31
6672,-32
6673,-31
6674,-29
6675,-33
6676,-31
6677,-27
6678,-29
6679,-27
6680,-27
6681,-27
6682,-29
6683,-32
6684,-27
6685,-29
6686,-31
6687,-28
6688,-29
6689,-32
6690,-29
6691,-31
6692,-27
6693,-29
6694,-28
6695,-31
6696,-33
6697,-27
6698,-29
6699,-32
6700,-32
6701,-27
6702,-27
6703,-29
6704,-29
6705,-33
6706,-29
6707,-27
6708,-38
6709,-31
6710,-30
6711,-31
6712,-30
6713,-35
6714,-32
6715,-31
6716,-34
6717,-33
6718,-32
6719,-29
6720,-27
6721,-35
6722,-32
6723,-27
6724,-29
6725,-28
6726,-33
6727,-29
6728,-29
6729,-29
6730,-36
6731,-33
6732,-27
6733,-36
6734,-29
6735,-27
6736,-29
6737,-31
6738,-30
6739,-32
6740,-27
6741,-29
6742,-27
6743,-29
6744,-32
6745,-29
6746,-27
6747,-35
6748,-30
6749,-29
6750,-31
6751,-29
6752,-30
6753,-30
6754,-31
6755,-27
6756,-31
6757,-31
6758,-33
6759,-31
6760,-32
6761,-30
6762,-31
6763,-27
6764,-30
6765,-32
6766,-31
6767,-29
6768,-29
6769,-28
6770,-34
6771,-30
6772,-32
6773,-30
6774,-31
6775,-30
6776,-31
6777,-28
6778,-30
6779,-29
6780,-28
6781,-28
6782,-31
6783,-34
6784,-28
6785,-27
6786,-30
6787,-29
6788,-29
6789,-31
6790,-27
6791,-29
6792,-29
6793,-27
6794,-27
6795,-32
6796,-27
6797,-32
6798,-29
6799,-31
6800,-27
6801,-33
6802,-35
6803,-28
6804,-27
6805,-35
6806,-32
6807,-32
6808,-30
6809,-27
6810,-29
6811,-28
6812,-31
6813,-28
6814,-28
6815,-32
6816,-29
6817,-33
6818,-31
6819,-31
6820,-29
6821,-28
6822,-30
6823,-27
6824,-34
6825,-31
6826,-29
6827,-29
6828,-27
6829,-28
6830,-30
6831,-28
6832,-27
6833,-33
6834,-36
6835,-29
6836,-28
6837,-30
6838,-28
6839,-31
6840,-27
6841,-29
6842,-31
6843,-30
6844,-27
6845,-33
6846,-29
6847,-29
6848,-29
6849,-35
6850,-31
6851,-30
6852,-30
6853,-29
6854,-29
6855,-29
6856,-27
6857,-27
6858,-37
6859,-27
6860,-27
6861,-28
6862,-34
6863,-31
6864,-27
6865,-32
6866,-28
6867,-32
6868,-27
6869,-27
6870,-27
6871,-28
6872,-29
6873,-30
6874,-28
6875,-32
6876,-30
6877,-29
6878,-32
6879,-31
6880,-27
6881,-27
6882,-27
6883,-27
6884,-27
6885,-30
6886,-27
6887,-27
6888,-29
6889,-27
6890,-34
6891,-29
6892,-32
6893,-28
6894,-29
6895,-34
6896,-29
6897,-36
6898,-32
6899,-29
6900,-31
6901,-37
6902,-29
6903,-30
6904,-27
6905,-30
6906,-30
6907,-31
6908,-29
6909,-30
6910,-27
6911,-27
6912,-35
6913,-29
6914,-33
6915,-29
6916,-28
6917,-29
6918,-29
6919,-31
6920,-29
6921,-35
6922,-27
6923,-32
6924,-27
6925,-34
6926,-33
6927,-28
6928,-27
6929,-29
6930,-27
6931,-32
6932,-29
6933,-30
6934,-33
6935,-32
6936,-27
6937,-27
6938,-31
6939,-28
6940,-31
6941,-30
6942,-27
6943,-29
6944,-33
6945,-33
6946,-33
6947,-31
6948,-27
6949,-31
6950,-29
6951,-34
6952,-27
6953,-31
6954,-29
6955,-31
6956,-27
6957,-31
6958,-29
6959,-29
6960,-31
6961,-27
6962,-30
6963,-29
6964,-27
6965,-41
6966,-29
6967,-29
6968,-31
6969,-34
6970,-27
6971,-31
6972,-32
6973,-36
6974,-34
6975,-30
6976,-27
6977,-31
6978,-30
6979,-32
6980,-34
6981,-31
6982,-28
6983,-29
6984,-32
6985,-32
6986,-29
6987,-27
6988,-35
6989,-27
6990,-28
6991,-33
6992,-31
6993,-32
6994,-29
6995,-31
6996,-30
6997,-32
6998,-31
6999,-31
7000,-27
7001,-36
7002,-34
7003,-29
7004,-31
7005,-27
7006,-29
7007,-32
7008,-29
7009,-32
7010,-31
7011,-28
7012,-28
7013,-30
7014,-30
7015,-31
7016,-29
7017,-27
7018,-32
7019,-30
7020,-30
7021,-27
7022,-29
7023,-30
7024,-30
7025,-32
7026,-30
7027,-37
7028,-29
7029,-37
7030,-31
7031,-32
7032,-27
7033,-30
7034,-27
7035,-34
7036,-28
7037,-29
7038,-32
7039,-33
7040,-36
7041,-28
7042,-27
7043,-27
7044,-35
7045,-34
7046,-31
7047,-33
7048,-30
7049,-30
7050,-30
7051,-29
7052,-29
7053,-31
7054,-33
7055,-31
7056,-27
7057,-29
7058,-31
7059,-31
7060,-30
7061,-31
7062,-27
7063,-29
7064,-28
7065,-27
7066,-29
7067,-27
7068,-36
7069,-31
7070,-31
7071,-30
7072,-29
7073,-27
7074,-34
7075,-28
7076,-27
7077,-28
7078,-34
7079,-33
7080,-33
7081,-29
7082,-29
7083,-30
7084,-27
7085,-30
7086,-27
7087,-28
7088,-31
7089,-28
7090,-33
7091,-33
7092,-29
7093,-35
7094,-29
7095,-34
7096,-36
7097,-27
7098,-37
7099,-33
7100,-30
7101,-34
7102,-30
7103,-31
7104,-30
7105,-31
7106,-35
7107,-27
7108,-29
7109,-29
7110,-27
7111,-31
7112,-30
7113,-29
7114,-29
7115,-33
7116,-30
7117,-29
7118,-28
7119,-29
7120,-31
7121,-32
7122,-27
7123,-29
7124,-34
7125,-32
7126,-30
7127,-29
7128,-27
7129,-31
7130,-28
7131,-27
7132,-29
7133,-29
7134,-35
7135,-27
7136,-28
7137,-27
7138,-29
7139,-31
7140,-32
7141,-29
7142,-28
7143,-34
7144,-27
7145,-31
7146,-27
7147,-41
7148,-30
7149,-28
7150,-30
7151,-29
7152,-28
7153,-28
7154,-29
7155,-27
7156,-30
7157,-27
7158,-30
7159,-29
7160,-30
