,mean,Standard deviation
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.25, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.25, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.25, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.5, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.5, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.5, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.5, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.5, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.75, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.75, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.75, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.75, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 2, 0.75, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 2, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 2, 1, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 2, 1, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 2, 1, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 2, 1, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 2, 1, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 2, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 2, 1.5, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 2, 1.5, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 2, 1.5, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 2, 1.5, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 2, 1.5, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 2, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 2, 2, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 2, 2, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 2, 2, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 2, 2, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 2, 2, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 2, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 2, 3, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 2, 3, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 2, 3, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 2, 3, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 2, 3, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.01, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.01, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.01, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.01, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.01, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.05, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.05, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.05, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.05, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.05, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.1, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.1, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.1, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.1, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.1, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.25, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.25, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.25, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.25, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.25, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.5, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.5, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.5, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.5, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.5, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.75, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.75, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.75, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.75, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 0.75, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 1, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 1, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 1, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 1, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 1, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 1.5, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 1.5, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 1.5, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 1.5, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 1.5, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 2, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 2, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 2, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 2, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 2, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.0001, 5, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.0001, 5, 3, 2)",160.52,70.26101052504156
"('greedy_selection', 'moment_updating', 0.0001, 5, 3, 3)",160.76,76.75403833024033
"('greedy_selection', 'moment_updating', 0.0001, 5, 3, 5)",156.88,61.565132989379634
"('greedy_selection', 'moment_updating', 0.0001, 5, 3, 10)",162.6,65.69901064704095
"('greedy_selection', 'moment_updating', 0.0001, 5, 3, 20)",176.88,61.247249734171746
"('greedy_selection', 'moment_updating', 0.25, 2, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 0.01, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 0.01, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 0.01, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 0.01, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 0.05, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 0.05, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 0.05, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 0.05, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 0.1, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 0.1, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 0.1, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 0.1, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 0.25, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 0.25, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 0.25, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 0.25, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 0.25, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 0.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 0.5, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 0.5, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 0.5, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 0.5, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 0.75, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 0.75, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 0.75, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 0.75, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 0.75, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 1, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 1, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 1, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 1, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 1.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 1.5, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 1.5, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 1.5, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 1.5, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 2, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 2, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 2, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 2, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 2, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 2, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 2, 3, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 2, 3, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 2, 3, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 2, 3, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 2, 3, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.01, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.01, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.01, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.01, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.05, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.05, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.05, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.05, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.1, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.1, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.1, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.1, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.25, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.25, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.25, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.25, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.25, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.5, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.5, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.5, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.5, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.75, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.75, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.75, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.75, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 0.75, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1.5, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1.5, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1.5, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 1.5, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 2, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 2, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 2, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 2, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 2, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.1, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.1, 3, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.1, 3, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.1, 3, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.1, 3, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.1, 3, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.01, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.01, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.01, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.01, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.05, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.05, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.05, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.05, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.1, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.1, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.1, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.1, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.25, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.25, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.25, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.25, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.25, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.5, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.5, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.5, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.5, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.75, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.75, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.75, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.75, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 0.75, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1.5, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1.5, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1.5, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 1.5, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 2, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 2, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 2, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 2, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 2, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.01, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.01, 3, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.01, 3, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.01, 3, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.01, 3, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.01, 3, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.01, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.01, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.01, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.01, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.05, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.05, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.05, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.05, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.1, 3)",156.0,77.45450277420932
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.1, 5)",155.6,55.87128063683524
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.1, 10)",164.64,69.62578832587823
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.1, 20)",175.6,61.33318840562587
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.25, 1.001, 0.25, 2)",158.32,69.5820206662612
