,mean,Standard deviation
"('q_value_sampling', 'moment_updating', 0.25, 2, 0.5, 1)",162.12,52.42809933613844
"('q_value_sampling', 'moment_updating', 0.25, 2, 0.75, 1)",154.68,34.331583126911
"('q_value_sampling', 'moment_updating', 0.25, 2, 1, 1)",160.24,38.35338837703913
"('q_value_sampling', 'moment_updating', 0.25, 2, 1.5, 1)",160.08,37.386543033556876
"('q_value_sampling', 'moment_updating', 0.25, 2, 2, 1)",162.84,46.59800854113832
"('q_value_sampling', 'moment_updating', 0.25, 2, 3, 1)",159.52,32.781848636097386
"('q_value_sampling', 'moment_updating', 0.25, 5, 0.01, 1)",157.84,50.356870434926755
"('q_value_sampling', 'moment_updating', 0.25, 5, 0.05, 1)",157.72,50.33489445702653
"('q_value_sampling', 'moment_updating', 0.25, 5, 0.1, 1)",153.68,44.258079488382684
"('q_value_sampling', 'moment_updating', 0.25, 5, 0.25, 1)",152.32,39.74993836473209
"('q_value_sampling', 'moment_updating', 0.25, 5, 0.5, 1)",151.44,28.727798384143536
"('q_value_sampling', 'moment_updating', 0.25, 5, 0.75, 1)",157.12,25.459489390009377
"('q_value_sampling', 'moment_updating', 0.25, 5, 1, 1)",159.24,22.743403439239255
"('q_value_sampling', 'moment_updating', 0.25, 5, 1.5, 1)",163.52,30.92069856908152
"('q_value_sampling', 'moment_updating', 0.25, 5, 2, 1)",169.92,35.19081698398035
"('q_value_sampling', 'moment_updating', 0.25, 5, 3, 1)",167.92,37.34372236400651
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.01, 1)",142.28,33.23374188983239
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.05, 1)",151.56,45.62681667616096
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.1, 1)",152.96,38.14339261261379
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.25, 1)",161.08,34.258336211789384
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.5, 1)",171.24,40.09367032338147
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.75, 1)",160.36,60.24442214844458
"('q_value_sampling', 'moment_updating', 0.5, 2, 1, 1)",163.76,58.93133631608909
"('q_value_sampling', 'moment_updating', 0.5, 2, 1.5, 1)",160.48,25.601749940189634
"('q_value_sampling', 'moment_updating', 0.5, 2, 2, 1)",161.2,41.50180718956706
"('q_value_sampling', 'moment_updating', 0.5, 2, 3, 1)",160.88,31.44305328685495
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 0.01, 1)",165.96,45.241556118241554
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 0.05, 1)",158.68,39.32553368995772
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 0.1, 1)",160.16,52.801272711933755
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 0.25, 1)",190.68,92.46544003031619
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 0.5, 1)",183.92,70.38631685207005
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 0.75, 1)",190.92,63.923967336203404
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 1, 1)",185.0,52.83672964898565
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 1.5, 1)",192.76,42.37148097482551
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 2, 1)",195.08,41.14600345112511
"('q_value_sampling', 'moment_updating', 0.5, 1.1, 3, 1)",210.36,62.72312492215292
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 0.01, 1)",167.36,42.00655186991668
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 0.05, 1)",165.12,43.39799073689933
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 0.1, 1)",171.2,47.730912415331005
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 0.25, 1)",196.6,46.55190651305272
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 0.5, 1)",204.6,65.23833229014978
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 0.75, 1)",197.44,41.426638772654485
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 1, 1)",201.0,48.63126566315131
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 1.5, 1)",202.76,37.84577123008593
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 2, 1)",213.28,45.71872264182367
"('q_value_sampling', 'moment_updating', 0.5, 1.01, 3, 1)",216.04,56.50414498070031
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 0.01, 1)",169.04,52.78824111485436
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 0.05, 1)",192.16,49.88601407208237
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 0.1, 1)",211.72,62.608638381616316
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 0.25, 1)",215.16,47.91173551438103
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 0.5, 1)",216.32,47.865411311300775
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 0.75, 1)",224.12,60.94510316670241
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 1, 1)",235.28,63.08820491977878
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 1.5, 1)",237.28,53.99964444327388
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 2, 1)",248.84,67.07618355273353
"('q_value_sampling', 'moment_updating', 0.5, 1.001, 3, 1)",263.88,78.12339982361239
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 0.01, 1)",202.64,58.541527140996244
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 0.05, 1)",219.52,51.994707422967586
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 0.1, 1)",230.56,59.309412406463785
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 0.25, 1)",265.08,64.11515889397764
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 0.5, 1)",265.68,69.85053757846104
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 0.75, 1)",275.36,65.95688288571557
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 1, 1)",275.68,66.56288455287977
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 1.5, 1)",251.8,51.007842534261336
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 2, 1)",275.6,77.86449768668646
"('q_value_sampling', 'moment_updating', 0.5, 1.0001, 3, 1)",269.68,55.576052396693306
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 0.01, 1)",155.72,41.13589187072525
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 0.05, 1)",158.2,38.668333297415344
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 0.1, 1)",155.72,40.80786198761214
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 0.25, 1)",161.96,59.007104656981774
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 0.5, 1)",170.76,63.22137613181162
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 0.75, 1)",181.44,52.1720844896962
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 1, 1)",177.6,43.45112196480086
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 1.5, 1)",179.6,49.393116929386025
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 2, 1)",192.32,64.60880435358636
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 3, 1)",182.16,35.79461412000414
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.01, 1)",153.12,31.476111576876836
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.05, 1)",152.24,34.17751307512002
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.1, 1)",160.72,33.782267537866666
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.25, 1)",161.28,47.7003312357472
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.5, 1)",160.24,48.32
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.75, 1)",157.28,45.56798876404356
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 1, 1)",156.08,49.47881971106425
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 1.5, 1)",178.44,64.31707704801269
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 2, 1)",173.44,51.52093166859466
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 3, 1)",196.92,72.6627387317599
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.01, 1)",143.36,33.061010268895295
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.05, 1)",147.2,33.95526468752673
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.1, 1)",157.92,31.233213091195083
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.25, 1)",160.12,26.49199124263784
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.5, 1)",158.4,34.46737587922817
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.75, 1)",158.36,34.55706006013822
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 1, 1)",160.72,41.50519967425768
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 1.5, 1)",173.56,57.13323376109565
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 2, 1)",173.68,50.34816381954758
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 3, 1)",177.0,47.12069608993484
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.01, 1)",142.28,33.23374188983239
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.05, 1)",151.56,45.62681667616096
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.1, 1)",152.96,38.14339261261379
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.25, 1)",161.08,34.258336211789384
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.5, 1)",171.24,40.09367032338147
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.75, 1)",160.36,60.24442214844458
"('q_value_sampling', 'moment_updating', 0.5, 2, 1, 1)",163.76,58.93133631608909
"('q_value_sampling', 'moment_updating', 0.5, 2, 1.5, 1)",160.48,25.601749940189634
"('q_value_sampling', 'moment_updating', 0.5, 2, 2, 1)",161.2,41.50180718956706
"('q_value_sampling', 'moment_updating', 0.5, 2, 3, 1)",160.88,31.44305328685495
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.01, 1)",157.72,50.48248805278915
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.05, 1)",158.08,50.433258867537006
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.1, 1)",153.0,44.152916098486635
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.25, 1)",154.16,44.101410408285126
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.5, 1)",151.28,39.59749487025663
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.75, 1)",150.72,28.62379429775165
"('q_value_sampling', 'moment_updating', 0.5, 5, 1, 1)",154.16,28.161931751923554
"('q_value_sampling', 'moment_updating', 0.5, 5, 1.5, 1)",155.08,28.504624186261427
"('q_value_sampling', 'moment_updating', 0.5, 5, 2, 1)",166.24,29.37383870044908
"('q_value_sampling', 'moment_updating', 0.5, 5, 3, 1)",170.0,38.54348193923325
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.01, 1)",148.52,44.679856758946755
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.05, 1)",155.56,47.24115155243361
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.1, 1)",155.28,46.67634947165427
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.25, 1)",162.12,34.176974705201744
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.5, 1)",164.32,26.379871114165812
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.75, 1)",165.88,26.594465589667333
"('q_value_sampling', 'moment_updating', 0.75, 2, 1, 1)",157.28,29.712650504456853
"('q_value_sampling', 'moment_updating', 0.75, 2, 1.5, 1)",155.64,33.70861017603663
"('q_value_sampling', 'moment_updating', 0.75, 2, 2, 1)",160.08,34.61782199965792
"('q_value_sampling', 'moment_updating', 0.75, 2, 3, 1)",161.4,37.54517279225121
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.01, 1)",167.2,48.480924083602204
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.05, 1)",155.16,32.375521617419544
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.1, 1)",157.12,40.23562600482314
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.25, 1)",177.08,58.450950377217985
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.5, 1)",170.76,55.785144976059705
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.75, 1)",179.56,48.79391765374041
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 1, 1)",176.96,38.375492179254195
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 1.5, 1)",183.88,42.415864956405166
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 2, 1)",183.56,33.428825884257435
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 3, 1)",200.76,49.77371193712601
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.01, 1)",166.84,47.96513733953026
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.05, 1)",172.64,46.67065887685752
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.1, 1)",186.08,61.248294670137554
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.25, 1)",200.72,66.69543912442589
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.5, 1)",189.4,35.665669767999596
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.75, 1)",208.56,59.67383346157677
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 1, 1)",199.36,45.151194890058
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 1.5, 1)",200.68,54.337626006295125
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 2, 1)",198.84,39.23893984296722
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 3, 1)",208.48,47.65133366444217
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.01, 1)",174.16,60.91021589191751
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.05, 1)",185.52,43.61386935368152
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.1, 1)",193.4,40.43612246494463
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.25, 1)",204.92,55.46777082234331
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.5, 1)",226.48,70.61847916799115
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.75, 1)",228.8,56.17401534517539
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 1, 1)",206.48,44.15891303010073
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 1.5, 1)",233.04,56.30238360851164
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 2, 1)",235.36,53.17358742834642
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 3, 1)",263.68,76.95022806983745
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.01, 1)",193.28,43.8903360661547
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.05, 1)",206.36,44.59002579052854
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.1, 1)",221.0,58.98237024738833
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.25, 1)",240.64,54.28287391065437
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.5, 1)",264.44,69.64629494811624
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.75, 1)",264.36,58.30360537736925
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 1, 1)",256.84,65.04163589578602
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 1.5, 1)",252.76,58.2159978012917
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 2, 1)",265.32,61.98272017264167
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 3, 1)",247.8,58.34140896481676
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.01, 1)",161.48,57.02043142593714
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.05, 1)",159.2,49.839743177508446
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.1, 1)",166.44,51.67481398128105
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.25, 1)",159.04,38.158071230081845
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.5, 1)",160.96,52.01728943341819
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.75, 1)",163.76,41.62622250457036
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 1, 1)",176.72,48.64032894625611
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 1.5, 1)",191.76,37.62263148691223
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 2, 1)",181.8,44.22352315227723
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 3, 1)",188.12,48.47830030023743
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.01, 1)",152.0,30.196688560171626
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.05, 1)",159.48,34.34136863900447
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.1, 1)",161.48,32.43408084099193
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.25, 1)",163.6,34.290523472236465
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.5, 1)",157.64,37.84534845922283
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.75, 1)",170.88,47.30692972493564
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 1, 1)",166.2,37.9689346703328
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 1.5, 1)",168.76,37.59551037025565
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 2, 1)",174.52,41.91383542459458
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 3, 1)",187.0,38.28158826381163
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.01, 1)",145.88,32.08590968010724
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.05, 1)",149.4,32.4450304361084
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.1, 1)",157.2,29.691749695833018
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.25, 1)",158.12,25.7166405270984
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.5, 1)",158.92,34.31666650477578
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.75, 1)",153.0,34.04291409383163
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 1, 1)",163.44,33.34915890993355
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 1.5, 1)",162.52,35.79454707074808
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 2, 1)",167.76,30.219569818248576
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 3, 1)",169.12,40.21971655792716
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.01, 1)",148.52,44.679856758946755
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.05, 1)",155.56,47.24115155243361
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.1, 1)",155.28,46.67634947165427
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.25, 1)",162.12,34.176974705201744
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.5, 1)",164.32,26.379871114165812
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.75, 1)",165.88,26.594465589667333
"('q_value_sampling', 'moment_updating', 0.75, 2, 1, 1)",157.28,29.712650504456853
"('q_value_sampling', 'moment_updating', 0.75, 2, 1.5, 1)",155.64,33.70861017603663
"('q_value_sampling', 'moment_updating', 0.75, 2, 2, 1)",160.08,34.61782199965792
"('q_value_sampling', 'moment_updating', 0.75, 2, 3, 1)",161.4,37.54517279225121
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.01, 1)",156.24,50.429578622074565
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.05, 1)",154.12,43.58974191251882
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.1, 1)",153.68,43.350404842400266
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.25, 1)",154.88,43.157682977657636
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.5, 1)",148.28,30.196715053131193
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.75, 1)",148.64,29.6740694883597
"('q_value_sampling', 'moment_updating', 0.75, 5, 1, 1)",151.68,27.920916890388824
"('q_value_sampling', 'moment_updating', 0.75, 5, 1.5, 1)",156.28,26.73726986810733
"('q_value_sampling', 'moment_updating', 0.75, 5, 2, 1)",164.84,28.794693955657873
"('q_value_sampling', 'moment_updating', 0.75, 5, 3, 1)",172.44,31.608328016521213
"('q_value_sampling', 'moment_updating', 2, 2, 0.01, 1)",157.24,43.70059953822144
"('q_value_sampling', 'moment_updating', 2, 2, 0.05, 1)",161.28,39.068677991455004
"('q_value_sampling', 'moment_updating', 2, 2, 0.1, 1)",161.52,38.895881530054055
"('q_value_sampling', 'moment_updating', 2, 2, 0.25, 1)",167.32,34.77150557568654
"('q_value_sampling', 'moment_updating', 2, 2, 0.5, 1)",169.88,32.91543103166052
"('q_value_sampling', 'moment_updating', 2, 2, 0.75, 1)",169.96,33.738974495381456
"('q_value_sampling', 'moment_updating', 2, 2, 1, 1)",171.12,30.04838764393191
"('q_value_sampling', 'moment_updating', 2, 2, 1.5, 1)",166.96,24.664922460855216
"('q_value_sampling', 'moment_updating', 2, 2, 2, 1)",164.64,24.509394117358347
"('q_value_sampling', 'moment_updating', 2, 2, 3, 1)",163.92,24.995871659136032
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.01, 1)",162.16,25.52438833743132
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.05, 1)",168.6,33.34246541574274
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.1, 1)",167.24,31.120128534438926
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.25, 1)",159.88,33.52708755618358
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.5, 1)",169.52,48.38770091665856
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.75, 1)",171.4,49.17275668497751
"('q_value_sampling', 'moment_updating', 2, 1.1, 1, 1)",168.32,33.18399614271916
"('q_value_sampling', 'moment_updating', 2, 1.1, 1.5, 1)",176.16,32.94805608833395
"('q_value_sampling', 'moment_updating', 2, 1.1, 2, 1)",181.44,32.28631908409505
"('q_value_sampling', 'moment_updating', 2, 1.1, 3, 1)",182.56,35.86650805417221
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.01, 1)",172.52,41.84315475678191
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.05, 1)",156.4,31.4604513635771
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.1, 1)",167.0,32.16768564879979
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.25, 1)",183.16,43.30374579640888
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.5, 1)",193.2,49.221133672437894
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.75, 1)",201.12,55.88868937450582
"('q_value_sampling', 'moment_updating', 2, 1.01, 1, 1)",183.52,32.94494801938531
"('q_value_sampling', 'moment_updating', 2, 1.01, 1.5, 1)",193.16,46.43290212769389
"('q_value_sampling', 'moment_updating', 2, 1.01, 2, 1)",187.32,43.119573281747584
"('q_value_sampling', 'moment_updating', 2, 1.01, 3, 1)",187.32,30.036271406417942
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.01, 1)",174.24,45.99937390878272
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.05, 1)",182.32,37.69426481575148
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.1, 1)",186.8,36.632226249574295
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.25, 1)",200.24,50.265916882118056
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.5, 1)",201.08,44.39857655375902
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.75, 1)",193.4,29.834878917133214
"('q_value_sampling', 'moment_updating', 2, 1.001, 1, 1)",209.08,68.70133623154646
"('q_value_sampling', 'moment_updating', 2, 1.001, 1.5, 1)",194.12,36.49528188684121
"('q_value_sampling', 'moment_updating', 2, 1.001, 2, 1)",209.12,51.46207924287553
"('q_value_sampling', 'moment_updating', 2, 1.001, 3, 1)",213.92,47.9965998795748
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.01, 1)",187.44,31.18214873930275
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.05, 1)",194.92,39.711378721973375
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.1, 1)",209.2,55.812543393040244
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.25, 1)",215.4,59.83076131890686
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.5, 1)",223.76,56.07800281750412
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.75, 1)",219.96,52.013059898452426
"('q_value_sampling', 'moment_updating', 2, 1.0001, 1, 1)",228.6,52.27198102234121
"('q_value_sampling', 'moment_updating', 2, 1.0001, 1.5, 1)",236.24,61.98792140409291
"('q_value_sampling', 'moment_updating', 2, 1.0001, 2, 1)",238.76,61.00083933848779
"('q_value_sampling', 'moment_updating', 2, 1.0001, 3, 1)",262.56,80.1958003887984
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.01, 1)",162.44,33.33056255150819
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.05, 1)",164.8,30.249628096887406
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.1, 1)",169.84,41.4783606233419
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.25, 1)",170.68,41.43353231381558
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.5, 1)",163.28,32.70170637749657
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.75, 1)",169.88,28.403971553288105
"('q_value_sampling', 'moment_updating', 2, 1.25, 1, 1)",164.28,29.48086837255647
"('q_value_sampling', 'moment_updating', 2, 1.25, 1.5, 1)",177.76,46.38385926160091
"('q_value_sampling', 'moment_updating', 2, 1.25, 2, 1)",171.32,35.37820798175058
"('q_value_sampling', 'moment_updating', 2, 1.25, 3, 1)",178.64,40.549110964360246
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.01, 1)",169.56,28.633658515809675
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.05, 1)",174.4,25.640592816859755
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.1, 1)",167.96,24.788674833479906
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.25, 1)",166.8,22.87706274852609
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.5, 1)",168.2,25.594530665749666
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.75, 1)",161.92,27.043550062815346
"('q_value_sampling', 'moment_updating', 2, 1.5, 1, 1)",167.36,28.342025333416103
"('q_value_sampling', 'moment_updating', 2, 1.5, 1.5, 1)",173.24,50.52348364869548
"('q_value_sampling', 'moment_updating', 2, 1.5, 2, 1)",173.0,30.045964787305465
"('q_value_sampling', 'moment_updating', 2, 1.5, 3, 1)",176.96,46.02302032678863
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.01, 1)",154.12,32.990689595702605
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.05, 1)",156.88,32.96097085948774
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.1, 1)",161.2,30.737599125501
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.25, 1)",169.72,29.844959373401736
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.5, 1)",170.6,14.137892346456738
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.75, 1)",169.08,18.771084145568153
"('q_value_sampling', 'moment_updating', 2, 1.75, 1, 1)",163.04,24.097269554868664
"('q_value_sampling', 'moment_updating', 2, 1.75, 1.5, 1)",164.56,23.691483701955015
"('q_value_sampling', 'moment_updating', 2, 1.75, 2, 1)",164.68,26.61912094716878
